arthur-kne-11
Date:,2012/07/09
Time:,14:41:01
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:L5,,,Patient1:LKNE,,,Patient1:RKNE,,,Patient1:RASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:LANK,,,Patient1:RANK,,,Patient1:LSHO,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:BHD,,,Patient1:BALARG,,,Patient1:BALARD,,,Patient1:RBHD,,,Patient1:LBHD,,,Patient1:BALAVG,,,Patient1:BALAVD,,,Patient1:LASI
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,-22.953821,131.208313,598.626038,144.945633,239.919556,607.998291,83.372780,152.396973,658.663147,-36.018127,102.534073,366.212646,159.706100,238.175507,361.748718,138.409851,230.738235,661.801086,93.975517,148.541183,765.918152,95.792007,145.624435,839.249329,-47.756016,89.346352,126.886475,174.813019,221.347870,120.130241,-35.870728,126.985390,898.750671,147.701797,174.138092,98.476776,-0.474095,90.553688,99.213181,147.598236,263.806061,909.508240,73.157913,174.632904,936.110352,189.338470,290.690308,93.055038,-125.484512,116.639473,100.018234,82.236626,178.664124,1021.999451,-20.178118,-135.887161,84.710327,375.776978,132.792511,82.426132,102.316284,277.559845,1033.183350,-27.825279,183.947800,1042.253174,-310.344727,288.689178,85.380341,89.003685,558.429565,82.929901,-12.281876,138.917374,678.061646
22,-22.939859,131.208344,598.614563,144.965225,239.936935,608.037842,83.357506,152.396835,658.666260,-36.015007,102.569870,366.224121,159.573898,238.526733,361.777130,138.421036,230.706314,661.856628,93.919678,148.512939,765.934326,95.726570,145.583176,839.299377,-47.723553,89.385796,126.890991,174.777634,221.409180,120.165710,-35.893517,126.975456,898.775208,147.693665,174.162537,98.507645,-0.479202,90.573715,99.212257,147.592072,263.742126,909.535400,73.147217,174.597397,936.165100,189.267349,290.724792,93.043465,-125.492035,116.619499,100.029541,82.183289,178.720795,1022.103455,-20.169024,-135.858353,84.749176,375.798950,132.796341,82.476982,102.304977,277.636108,1033.162720,-27.874727,184.041519,1042.297363,-310.382111,288.709534,85.339722,89.006691,558.430969,82.906944,-12.259562,138.919556,678.072876
23,-22.915699,131.209915,598.609009,144.940552,239.955368,608.070068,83.363350,152.384155,658.676453,-36.028606,102.610344,366.248138,159.449417,238.837418,361.800232,138.415421,230.717636,661.895691,93.896385,148.490952,765.953979,95.688316,145.544556,839.343079,-47.684761,89.421959,126.915886,174.784744,221.442139,120.187302,-35.929607,126.956322,898.798096,147.662323,174.178497,98.514519,-0.498039,90.583275,99.227715,147.567917,263.706024,909.557800,73.201218,174.531189,936.223267,189.202744,290.743530,93.042290,-125.484329,116.639359,100.017174,82.110283,178.753799,1022.180481,-20.139606,-135.858780,84.794472,375.761932,132.823181,82.516884,102.246178,277.693695,1033.145020,-27.924984,184.143890,1042.335938,-310.405212,288.762268,85.297264,88.991798,558.446106,82.867973,-12.260728,138.919510,678.081970
24,-22.914915,131.208984,598.601624,144.906128,239.984161,608.109314,83.382576,152.375488,658.693420,-36.035919,102.648308,366.255707,159.327103,239.121033,361.828094,138.330917,230.766129,661.901733,93.887802,148.494293,765.974792,95.686752,145.500778,839.357788,-47.669056,89.434792,126.933838,174.798737,221.471451,120.195976,-35.943027,126.914841,898.810608,147.629456,174.208176,98.537964,-0.556322,90.599548,99.216446,147.468323,263.695221,909.568787,73.168976,174.496017,936.242493,189.191528,290.788452,93.076645,-125.477264,116.717094,100.005524,82.069511,178.790466,1022.233582,-20.084061,-135.860306,84.837196,375.746460,132.844879,82.562225,102.221748,277.732971,1033.130493,-27.941450,184.233002,1042.354614,-310.347931,288.777557,85.259193,88.980637,558.471069,82.821693,-12.272469,138.918396,678.080933
25,-22.915699,131.209915,598.609009,144.886917,240.003220,608.123413,83.397758,152.399231,658.705566,-36.021351,102.666473,366.248962,159.213806,239.373993,361.848816,138.254852,230.790543,661.900024,93.915771,148.467163,765.993530,95.668655,145.493866,839.368286,-47.730572,89.432190,126.910416,174.736526,221.517822,120.215706,-35.946053,126.850159,898.817383,147.612961,174.251846,98.575768,-0.656829,90.621262,99.192345,147.361404,263.684784,909.583313,73.076180,174.483505,936.248230,189.188934,290.813721,93.102242,-125.485435,116.754990,100.017540,82.096626,178.835205,1022.287292,-20.041794,-135.859589,84.861137,375.763062,132.868118,82.609558,102.239700,277.775024,1033.108887,-27.928366,184.272430,1042.364746,-310.298462,288.763733,85.239273,88.976364,558.491699,82.806908,-12.277623,138.934204,678.078064
26,-22.893105,131.213333,598.618103,144.837967,240.052261,608.118530,83.420494,152.436890,658.709778,-35.993851,102.680290,366.241516,159.095718,239.561554,361.878265,138.252670,230.791321,661.916565,93.878906,148.436859,765.997253,95.714104,145.483765,839.381531,-47.802189,89.436836,126.884583,174.638000,221.565964,120.255768,-35.958633,126.807701,898.821289,147.604630,174.291672,98.592667,-0.669940,90.635147,99.217285,147.397720,263.628784,909.605713,73.097580,174.438599,936.266479,189.164078,290.790924,93.089104,-125.494492,116.752449,100.023979,82.155174,178.862686,1022.338806,-20.056938,-135.849609,84.877831,375.730377,132.893890,82.627525,102.240166,277.803131,1033.078857,-27.922602,184.309555,1042.396729,-310.346985,288.777618,85.222420,88.971878,558.486572,82.800880,-12.282357,138.949280,678.070007
27,-22.893105,131.213333,598.618103,144.795685,240.117706,608.132080,83.464012,152.467010,658.708923,-35.966343,102.702797,366.232147,159.010986,239.702469,361.909027,138.185547,230.818069,661.927063,93.813362,148.433868,765.989014,95.713142,145.443207,839.378174,-47.802761,89.472130,126.872971,174.632339,221.597000,120.274857,-35.980770,126.787468,898.822327,147.595352,174.288879,98.595650,-0.611995,90.636307,99.237923,147.457840,263.565674,909.622070,73.103432,174.374405,936.285217,189.153564,290.803650,93.073517,-125.489677,116.756645,100.034370,82.138145,178.871429,1022.375549,-20.093409,-135.849960,84.896446,375.683502,132.881363,82.635078,102.222801,277.819031,1033.057861,-27.928188,184.378250,1042.437256,-310.417236,288.790558,85.201660,88.968559,558.494263,82.788467,-12.265040,138.933868,678.068726
28,-22.896692,131.231812,598.613892,144.815277,240.158051,608.154846,83.518814,152.498611,658.714600,-35.968300,102.712555,366.237793,158.968994,239.822937,361.916321,138.106033,230.880035,661.923584,93.822250,148.460770,765.983154,95.664673,145.425293,839.370728,-47.769150,89.499275,126.871941,174.718948,221.596710,120.256729,-36.003651,126.776115,898.822205,147.587662,174.262619,98.596237,-0.588366,90.639969,99.225975,147.436722,263.546326,909.630676,73.051613,174.339783,936.293030,189.144470,290.846802,93.089943,-125.481499,116.759781,100.052650,82.092407,178.872650,1022.401917,-20.088745,-135.887787,84.906708,375.670776,132.865067,82.649864,102.207672,277.840210,1033.027222,-27.939278,184.418564,1042.478516,-310.435791,288.791779,85.185440,88.974648,558.500183,82.788773,-12.265462,138.934586,678.073914
29,-22.870291,131.272812,598.613220,144.836456,240.203217,608.147400,83.544655,152.549072,658.723877,-35.962864,102.703926,366.251953,158.916168,239.903381,361.905762,138.072449,230.940628,661.916565,93.822807,148.516769,765.977356,95.622444,145.436218,839.371033,-47.758514,89.469154,126.880005,174.749237,221.595566,120.238533,-36.028454,126.756531,898.816528,147.571426,174.277237,98.591019,-0.582463,90.657928,99.218864,147.377975,263.551270,909.635193,73.006149,174.334366,936.291687,189.114120,290.846039,93.097244,-125.485123,116.753197,100.055016,82.074722,178.850815,1022.413452,-20.068932,-135.910568,84.916954,375.670532,132.863632,82.646263,102.210266,277.872681,1032.978149,-27.965523,184.443390,1042.515747,-310.426819,288.795532,85.181618,88.974297,558.478455,82.786926,-12.299252,138.963959,678.066040
30,-22.854794,131.311508,598.613281,144.811935,240.271164,608.124695,83.506493,152.603775,658.715088,-35.932156,102.690872,366.269928,158.873779,239.931396,361.910461,138.027466,230.996735,661.904480,93.853470,148.543381,765.972046,95.491943,145.462128,839.358765,-47.753777,89.444626,126.886101,174.733383,221.601685,120.246811,-36.052483,126.726456,898.783752,147.561478,174.304245,98.587868,-0.577819,90.667221,99.205887,147.317795,263.546631,909.647949,72.951973,174.323151,936.279358,189.074524,290.823639,93.084251,-125.495888,116.741989,100.033119,82.056274,178.821182,1022.422668,-20.046120,-135.891464,84.921509,375.684113,132.865494,82.627190,102.226707,277.877258,1032.955200,-27.994198,184.477188,1042.546997,-310.412262,288.799408,85.187660,88.958534,558.471741,82.789703,-12.292389,138.988327,678.052307
