bleuenn-ank-02
Date:,2012/11/24
Time:,11:50:20
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:RTRO,,,Patient1:LTRO,,,Patient1:LKNE,,,Patient1:RKNE,,,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:LTOE,,,Patient1:LSHO,,,Patient1:RSHO,,,Patient1:BALARD,,,Patient1:BALAVD,,,Patient1:LBHD,,,Patient1:BALARG,,,Patient1:BALAVG,,,Patient1:RBHD,,,Patient1:RTOE,,,Patient1:BHD,,,Patient1:C7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,121.044207,325.289466,651.189653,-100.457492,329.676876,662.957871,-117.802157,293.442430,396.199361,127.677165,300.580778,390.644552,18.012730,265.677549,702.675328,64.316177,282.815548,733.524074,-61.432521,315.338745,757.729400,20.344430,322.517690,865.738003,24.015385,343.364079,916.237913,146.865732,317.631526,130.438902,-144.959218,300.046842,127.631142,103.337892,282.909461,114.128017,-104.910195,279.486440,107.518248,-184.475217,377.379806,87.019385,-51.441433,458.665488,1020.563043,144.157868,447.948182,993.540201,246.397942,203.786416,117.493501,-238.504990,196.040289,114.389963,-42.788670,501.567895,1055.796752,240.308068,523.599132,48.379812,-244.682119,514.950684,46.831635,116.636191,514.177247,1054.861860,185.775566,380.801746,89.178947,,,,,,
22,121.251558,326.217540,651.266757,-100.202785,330.802287,663.386860,-117.642763,294.103706,396.453294,127.837748,301.165689,390.780327,18.156839,266.503003,702.879967,64.481777,283.716200,733.621315,-61.218711,316.259603,757.923466,20.734941,323.022238,865.759423,24.593400,343.640357,916.392557,147.310829,317.624884,130.926842,-144.952815,300.638466,127.944638,103.505074,283.459186,114.548530,-104.891233,280.081654,107.837896,-184.518686,377.862475,86.665464,-50.755290,458.388217,1021.686668,144.640925,449.574286,993.624908,246.345660,204.392514,118.192246,-238.497542,196.609288,115.187750,-42.444586,501.037588,1056.769557,240.329295,523.899146,47.677131,-244.533189,515.479765,46.031213,116.959380,513.811854,1055.720110,184.241930,383.484683,88.317647,,,,,,
23,121.463644,327.149776,651.343085,-99.602425,332.191529,663.743404,-117.463063,294.725254,396.696030,128.037659,301.725301,390.908781,18.425583,267.287204,703.052065,64.781916,284.597680,733.732966,-60.946624,317.049188,758.125886,21.276871,323.485626,865.789946,25.355978,343.900606,916.521054,147.410334,318.158674,131.048954,-144.940102,301.245847,128.262050,103.620066,283.955332,114.945030,-104.895055,280.672445,108.190201,-184.570241,378.295627,86.486742,-50.070214,458.005041,1022.734562,145.202059,451.466649,993.416469,246.277287,204.924165,118.894605,-238.521359,197.161030,115.892705,-42.095777,500.486041,1057.634623,240.342563,524.173718,47.014837,-244.673297,515.625277,45.271235,117.324243,513.288662,1056.534910,184.878685,382.972741,88.469208,,,,,,
24,121.800000,327.890189,651.404603,-99.348778,332.685234,663.963410,-117.278186,295.326054,396.865178,128.255478,302.267427,391.032881,18.861834,268.074865,703.197771,65.224219,285.435131,733.816657,-60.627810,317.598103,758.306554,21.959046,323.895751,865.814130,26.228782,344.131819,916.638434,147.866928,317.559115,130.544568,-144.916580,301.813009,128.559832,103.708495,284.428123,115.290025,-104.895141,281.221840,108.609730,-184.617073,378.648721,86.338254,-49.423350,457.579267,1023.705828,145.778890,453.507718,993.103162,246.189812,205.426874,119.573423,-238.565445,197.650612,116.533627,-41.784380,499.942083,1058.418579,240.336816,524.419654,46.385191,-245.184952,515.236926,44.639517,117.691333,512.566827,1057.297153,185.040869,383.186438,88.678707,,,,,,
25,122.171810,328.738900,651.426591,-99.480774,332.283483,664.094794,-117.083671,295.901941,396.993608,128.484887,302.762449,391.161991,19.410435,268.812900,703.333336,65.734464,286.250457,733.883038,-60.236303,317.915308,758.439233,22.661211,324.282044,865.839427,27.097440,344.310488,916.768148,147.447276,319.286524,131.294832,-144.891610,302.311834,128.814879,103.712196,284.975605,115.552067,-104.849322,281.684381,109.032136,-184.623244,378.963152,86.236566,-48.798696,457.216700,1024.646741,146.322493,455.590033,992.757816,246.146061,205.892328,120.143134,-238.586911,198.148403,117.172482,-41.523891,499.469661,1059.183069,240.316064,524.625434,45.827596,-245.293074,515.242050,44.235928,118.033118,511.756855,1058.011857,185.004740,383.428870,88.437439,,,,,,
26,122.461045,329.919245,651.401044,-99.216238,332.313897,664.183166,-116.813713,296.382390,397.125271,128.737331,303.259020,391.292476,20.009126,269.405760,703.444194,66.298542,286.995033,733.951340,-59.772601,318.136570,758.539828,23.302232,324.615450,865.888445,27.877824,344.422054,916.911581,146.912037,320.829531,131.586807,-144.839558,302.778105,129.044303,103.647819,285.540376,115.757761,-104.753246,282.087679,109.425087,-184.616473,379.261156,86.169999,-48.161795,457.012664,1025.594454,146.811769,457.520370,992.397769,246.407739,206.339317,120.407031,-238.566665,198.659295,117.817912,-41.333274,499.049778,1060.010864,240.182109,524.916041,45.335833,-244.849702,515.910274,43.842332,118.282097,510.991402,1058.690164,185.401047,383.793846,87.639936,,,,,,
27,122.764642,331.068144,651.398561,-98.670532,332.638834,664.239504,-116.489605,296.779384,397.233609,128.994411,303.723087,391.428652,20.659994,269.915839,703.543976,66.916292,287.680313,734.003717,-59.292732,318.294229,758.638530,23.882865,324.869725,865.952586,28.515250,344.513694,917.073062,147.587747,319.926663,131.544656,-144.750615,303.217812,129.294006,103.679071,285.958570,116.003404,-104.662300,282.497646,109.783214,-184.621592,379.499147,86.141360,-47.492490,457.000324,1026.565819,147.209113,459.101749,992.060419,246.871298,206.834234,120.455274,-238.542937,199.106613,118.414784,-41.216182,498.633444,1060.914182,239.924123,525.343609,44.832117,-244.529978,516.490280,43.285401,118.452700,510.172610,1059.336359,187.202242,382.372446,86.739477,,,,,,
28,122.917714,332.320457,651.417608,-98.198539,332.725369,664.280343,-116.116103,297.117036,397.344274,129.283246,304.123808,391.590708,21.314841,270.465852,703.637027,67.513922,288.391146,734.055227,-58.809919,318.383772,758.733193,24.357101,325.108874,866.022834,29.006999,344.637585,917.270668,147.031602,321.630695,131.758130,-144.616986,303.592128,129.546627,103.798082,286.283998,116.316081,-104.560230,282.955474,110.117593,-184.538434,379.890638,85.934353,-46.753020,457.160516,1027.629158,147.512604,460.242011,991.787234,247.120178,207.259020,120.777468,-238.518630,199.507220,118.944417,-41.153500,498.225979,1061.770176,239.810008,525.659110,44.324033,-244.440285,516.774371,42.671704,118.601349,509.213804,1059.963623,189.609091,379.020181,87.080795,,,,,,
29,122.838514,333.881416,651.427715,-97.792873,332.683593,664.309443,-115.704931,297.394053,397.453763,129.660215,304.550335,391.762599,21.940716,271.025814,703.689797,68.032832,289.085962,734.131050,-58.352732,318.445365,758.804229,24.730318,325.352021,866.099330,29.377456,344.768388,917.467039,147.571260,321.085557,131.652792,-144.432185,303.950052,129.742940,104.019882,286.492417,116.660551,-104.423927,283.413272,110.418122,-184.317850,380.436788,85.494679,-45.922599,457.368067,1028.759364,147.753225,460.947343,991.604312,247.151171,207.639446,121.319450,-238.494376,199.910671,119.432364,-41.072624,497.802104,1062.556251,239.838915,525.809259,43.851341,-244.423003,516.902928,42.159464,118.758370,508.270607,1060.629751,190.648843,377.405380,87.692154,,,,,,
30,122.875639,335.301418,651.516424,-97.439068,332.593798,664.316507,-115.276290,297.607806,397.511284,130.083785,305.102257,391.933912,22.537368,271.541852,703.721498,68.462875,289.720987,734.222129,-57.979454,318.511548,758.838105,25.038887,325.572552,866.155553,29.652948,344.870575,917.623116,147.450860,321.903853,131.568680,-144.251519,304.308811,129.885538,104.265632,286.702526,116.958048,-104.267966,283.799156,110.629173,-184.157239,380.782108,85.212923,-45.097482,457.479507,1029.845018,147.997081,461.267869,991.493010,247.141191,208.047603,121.805375,-238.491726,200.297996,119.892257,-40.903331,497.309125,1063.363776,239.839073,525.951943,43.414263,-244.412699,517.018530,41.737732,118.961655,507.367186,1061.333777,190.723402,377.616401,87.842964,,,,,,
