arthur-std-01
Date:,2012/07/09
Time:,14:30:46
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:T7,,,Patient1:LSHO,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:BHD,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RBHD,,,Patient1:LBHD,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:RTRO,,,Patient1:LTRO
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
198,-35.360539,275.176470,575.110278,11.889535,360.711658,572.959547,-127.210629,254.407055,592.000355,-20.276702,272.834212,675.753696,53.476597,350.962633,279.603834,-147.920410,199.693816,284.154739,-14.608991,265.962141,748.404526,-144.671624,237.677102,816.485721,33.326726,386.146861,814.779815,-28.297492,288.741708,844.221817,15.324367,288.052820,907.735849,82.554341,342.393722,39.408811,-168.740130,182.834305,45.718207,13.921738,384.400998,940.097007,-79.978774,256.610464,957.632207,52.358566,299.358151,17.530653,-123.040992,185.811469,18.940871,104.746902,411.695013,11.136300,-249.121534,205.689554,16.941977,18.425007,370.198256,496.224449,-136.259924,243.013306,514.831188
199,-35.338965,275.207441,575.112628,11.942027,360.744224,572.967610,-127.121539,254.417097,592.034515,-20.234307,272.846724,675.754546,53.495524,350.960369,279.597479,-147.904371,199.697128,284.151002,-14.546647,265.986388,748.397414,-144.642160,237.662379,816.479641,33.330970,386.183086,814.767778,-28.286167,288.777914,844.215719,15.344485,288.105228,907.743461,82.557387,342.411757,39.417360,-168.725658,182.821060,45.713511,13.901838,384.455889,940.080237,-80.001025,256.683122,957.632073,52.342696,299.346233,17.525638,-123.019202,185.804627,18.926816,104.746871,411.720724,11.120934,-249.131883,205.702227,16.924435,18.498589,370.246359,496.236416,-136.278786,243.050945,514.806992
200,-35.288137,275.208860,575.128645,11.976674,360.761074,572.992283,-127.044753,254.415290,592.079598,-20.170039,272.857450,675.764932,53.530021,350.957258,279.594815,-147.889751,199.704486,284.151133,-14.504146,265.983467,748.400794,-144.639510,237.651742,816.467565,33.374875,386.200419,814.756433,-28.268895,288.801388,844.203331,15.350700,288.135798,907.741136,82.574960,342.384867,39.433517,-168.726863,182.846518,45.711110,13.878024,384.479575,940.059587,-80.140064,256.791500,957.623075,52.354727,299.356882,17.521867,-123.012404,185.819138,18.924667,104.735502,411.755431,11.111518,-249.124123,205.707050,16.923583,18.568431,370.237151,496.260411,-136.301642,243.089023,514.769068
201,-35.246933,275.213658,575.135389,12.147770,360.726714,573.032606,-127.004458,254.425921,592.075361,-20.033225,272.855432,675.785857,53.592816,350.956799,279.603085,-147.855751,199.691667,284.157170,-14.494774,265.989914,748.424279,-144.578771,237.648877,816.461551,33.349762,386.223073,814.779507,-28.260098,288.822825,844.204836,15.344851,288.148470,907.735690,82.554390,342.398009,39.427123,-168.724530,182.858668,45.721614,13.910498,384.484691,940.055038,-80.077481,256.753875,957.627051,52.379411,299.368659,17.532969,-123.017490,185.819802,18.926557,104.700411,411.771171,11.131309,-249.121749,205.705523,16.924158,18.615904,370.223964,496.284135,-136.221048,243.095671,514.753065
202,-35.194027,275.230412,575.141682,12.475223,360.645835,573.064950,-126.980256,254.453902,592.055521,-19.865290,272.827782,675.804790,53.662976,350.960857,279.607536,-147.820098,199.678359,284.159100,-14.424092,266.011097,748.448012,-144.508151,237.665522,816.452916,33.300692,386.237518,814.791923,-28.253039,288.851075,844.224859,15.358316,288.156009,907.738907,82.526786,342.418524,39.415063,-168.701595,182.853475,45.745971,13.956719,384.505364,940.056479,-80.004871,256.744352,957.640239,52.373453,299.365470,17.552985,-123.023332,185.798080,18.914263,104.685100,411.769089,11.133341,-249.136098,205.677110,16.924748,18.665753,370.231658,496.301046,-136.099444,243.054544,514.753001
203,-35.139192,275.227879,575.146357,12.518588,360.657922,573.060298,-126.941323,254.439913,592.034365,-19.755826,272.815722,675.817717,53.693220,350.961029,279.603882,-147.794365,199.679375,284.154620,-14.349387,266.016022,748.455922,-144.472299,237.669328,816.448721,33.279436,386.259894,814.786385,-28.224549,288.878525,844.253911,15.393181,288.168563,907.762081,82.558447,342.404669,39.406804,-168.723955,182.854524,45.734467,13.958014,384.529565,940.048171,-80.079302,256.856290,957.656053,52.358422,299.363360,17.545855,-123.028869,185.800438,18.905327,104.698850,411.771570,11.114992,-249.136041,205.659781,16.929754,18.732372,370.237044,496.328636,-136.027074,243.040455,514.745156
204,-35.076551,275.223392,575.140142,12.290030,360.757675,573.054779,-126.858520,254.413355,592.031138,-19.704552,272.828675,675.819858,53.716945,350.964086,279.599597,-147.775069,199.683156,284.145621,-14.291230,266.017605,748.452043,-144.446880,237.654196,816.450655,33.285671,386.276461,814.796619,-28.178435,288.900780,844.271977,15.423692,288.201239,907.779650,82.611768,342.382835,39.398976,-168.738746,182.853263,45.713172,13.948964,384.568477,940.026303,-80.063951,256.880441,957.668006,52.359055,299.358768,17.529985,-123.037230,185.818120,18.898086,104.651896,411.782418,11.092993,-249.127189,205.663156,16.922784,18.798816,370.248212,496.339016,-135.928602,243.037598,514.762612
205,-35.014500,275.232005,575.140202,12.357995,360.769209,573.069926,-126.772484,254.431021,592.042131,-19.687893,272.835956,675.816604,53.765593,350.977738,279.585923,-147.739813,199.682388,284.137926,-14.244257,266.025714,748.449916,-144.423096,237.657007,816.451038,33.300100,386.263342,814.807328,-28.136183,288.910715,844.266068,15.433819,288.236021,907.791112,82.604912,342.378777,39.395065,-168.689861,182.868727,45.715194,13.974515,384.618558,940.000627,-80.003365,256.869476,957.669711,52.364226,299.353637,17.527687,-123.052006,185.819735,18.910200,104.611331,411.766107,11.094262,-249.140072,205.635405,16.937574,18.841897,370.268047,496.327471,-135.860309,243.050788,514.735988
206,-34.955608,275.232385,575.150499,12.684851,360.711739,573.090915,-126.714005,254.444497,592.044759,-19.666353,272.834458,675.821864,53.792753,350.985394,279.581304,-147.708359,199.674604,284.142362,-14.226862,266.036993,748.458060,-144.371923,237.655130,816.453913,33.315742,386.256479,814.809459,-28.112394,288.906120,844.257249,15.439126,288.252029,907.807738,82.577301,342.393837,39.387361,-168.679708,182.883018,45.740144,13.995095,384.638821,939.988731,-80.043788,256.945465,957.679151,52.366598,299.354617,17.519943,-123.048207,185.807059,18.922900,104.683401,411.747638,11.130540,-249.155219,205.627871,16.959596,18.861042,370.304937,496.320383,-135.785121,243.068169,514.678459
207,-34.894975,275.221892,575.151133,12.863607,360.701396,573.108453,-126.617964,254.406203,592.004550,-19.618972,272.839557,675.828267,53.816952,350.989846,279.594501,-147.683269,199.667410,284.146812,-14.208014,266.044490,748.480329,-144.307489,237.636774,816.459063,33.379695,386.259772,814.805360,-28.098032,288.898595,844.268690,15.455208,288.256710,907.819137,82.595208,342.396939,39.372542,-168.720568,182.842317,45.777435,13.980055,384.648239,939.987860,-80.126150,257.022289,957.711259,52.389842,299.349319,17.508857,-123.037222,185.786244,18.909726,104.739932,411.766135,11.118354,-249.141134,205.672863,16.946494,18.963204,370.320536,496.336511,-135.673159,243.031066,514.671107
208,-34.830342,275.206581,575.151665,12.796297,360.724056,573.117347,-126.483323,254.365124,591.920654,-19.584608,272.848205,675.830054,53.872938,350.998084,279.595126,-147.554987,199.655174,284.142489,-14.180828,266.020586,748.509844,-144.270446,237.623106,816.461721,33.448064,386.241318,814.808118,-28.031040,288.890450,844.282754,15.472184,288.254979,907.830839,82.633326,342.384324,39.373813,-168.741336,182.848493,45.782676,13.996444,384.664138,940.000102,-80.149757,257.029505,957.739810,52.412620,299.343822,17.509575,-123.035613,185.787745,18.893494,104.711460,411.773716,11.086129,-249.113436,205.684196,16.938601,19.073774,370.290460,496.365428,-135.632862,242.999856,514.671056
209,-34.720958,275.188300,575.163543,12.739780,360.742893,573.123205,-126.410793,254.347927,591.870962,-19.555604,272.838421,675.837531,53.919139,351.001768,279.576064,-147.346861,199.638516,284.145936,-14.157928,266.000081,748.529343,-144.240338,237.591446,816.466008,33.475117,386.228174,814.820837,-27.894255,288.877820,844.285965,15.487338,288.246811,907.838930,82.631149,342.381269,39.391441,-168.738546,182.887904,45.769125,14.058173,384.676313,940.013862,-80.138507,257.014660,957.747470,52.406930,299.346053,17.512171,-123.024477,185.804718,18.883399,104.689450,411.761939,11.080642,-249.108738,205.664488,16.945775,19.091207,370.273854,496.381547,-135.600735,243.016982,514.669756
210,-34.582852,275.174948,575.176146,12.907050,360.718290,573.137520,-126.375293,254.346974,591.868239,-19.517888,272.821153,675.850073,53.937831,350.993875,279.562325,-147.236558,199.635199,284.155151,-14.127281,265.996940,748.532453,-144.211329,237.568825,816.470051,33.524553,386.216863,814.822328,-27.801777,288.868231,844.290964,15.496482,288.261742,907.841444,82.578009,342.399755,39.398920,-168.729416,182.889733,45.766158,14.087908,384.681082,940.003055,-80.130029,257.018027,957.747708,52.404705,299.339463,17.506293,-123.020958,185.807270,18.894867,104.653402,411.759225,11.054280,-249.130040,205.676002,16.946423,19.132664,370.300717,496.396668,-135.551021,243.040871,514.660711
211,-34.500269,275.175564,575.182122,13.046209,360.679795,573.154810,-126.352043,254.372943,591.909175,-19.490808,272.824635,675.855550,53.963293,351.000539,279.560582,-147.214893,199.637621,284.151336,-14.093650,265.978489,748.532997,-144.175385,237.564194,816.472464,33.564491,386.211101,814.822407,-27.789384,288.873093,844.298859,15.516766,288.304897,907.853290,82.571529,342.405992,39.396043,-168.709889,182.895994,45.762682,14.087347,384.679097,939.981159,-80.105504,257.045739,957.752020,52.418196,299.333093,17.503179,-123.097888,185.829596,18.894862,104.602526,411.753521,11.034583,-249.148819,205.670082,16.961176,19.164841,370.304949,496.402140,-135.468498,243.011742,514.668040
212,-34.456821,275.182492,575.184443,12.967909,360.698601,573.162982,-126.372120,254.402754,591.990430,-19.455122,272.840139,675.856461,53.997585,351.026681,279.567255,-147.186072,199.638095,284.144120,-14.071707,265.966785,748.532389,-144.138328,237.550516,816.475124,33.578628,386.221509,814.831512,-27.792010,288.867440,844.303294,15.552087,288.333459,907.870515,82.626987,342.393517,39.391785,-168.683198,182.898112,45.742398,14.087354,384.676975,939.960274,-80.082956,257.092410,957.776396,52.420435,299.341048,17.512859,-123.162942,185.853479,18.873543,104.642089,411.762761,11.066442,-249.161967,205.641646,16.964170,19.215043,370.284194,496.397361,-135.383534,242.973399,514.679613
213,-34.405735,275.176553,575.189183,12.812824,360.761429,573.161692,-126.354011,254.416963,592.033566,-19.418550,272.835941,675.859463,54.031004,351.038404,279.576871,-147.162777,199.638767,284.144673,-14.047032,265.965886,748.530664,-144.125604,237.542940,816.476093,33.555976,386.223147,814.847117,-27.777770,288.831450,844.307803,15.568219,288.322525,907.883068,82.653011,342.384506,39.385810,-168.661058,182.907361,45.727739,14.118261,384.681478,939.951492,-80.075756,257.106334,957.820162,52.418412,299.346683,17.518757,-123.088985,185.843275,18.890525,104.721295,411.767664,11.128043,-249.159270,205.664068,16.935826,19.342664,370.285082,496.414050,-135.374247,242.994716,514.642487
214,-34.359381,275.158666,575.188185,12.781851,360.794479,573.159738,-126.287280,254.405794,592.021524,-19.404569,272.818745,675.862446,54.061978,351.044781,279.582121,-147.157607,199.626218,284.148691,-14.014243,265.961495,748.529161,-144.108190,237.518839,816.479414,33.524160,386.206846,814.868252,-27.753343,288.796765,844.308331,15.575182,288.293847,907.900632,82.671755,342.386568,39.369372,-168.660738,182.905609,45.733209,14.195676,384.683050,939.956697,-79.956529,257.035207,957.856449,52.422845,299.345573,17.501716,-123.035750,185.827250,18.902909,104.713946,411.760911,11.138540,-249.137202,205.697917,16.939691,19.423720,370.283643,496.439590,-135.367226,243.025900,514.613323
215,-34.321736,275.154483,575.184505,12.946164,360.754507,573.174928,-126.216153,254.374624,591.951804,-19.376631,272.796343,675.867309,54.074868,351.050317,279.579105,-147.142100,199.616694,284.140141,-13.979026,265.946322,748.525910,-144.066431,237.488635,816.484427,33.449119,386.217123,814.868357,-27.730969,288.777894,844.303878,15.591072,288.283258,907.920700,82.670874,342.395824,39.345047,-168.682037,182.894593,45.745462,14.257792,384.669506,939.962122,-79.783059,256.939719,957.877801,52.414847,299.338853,17.494265,-123.053002,185.818506,18.888407,104.658229,411.770342,11.081674,-249.125751,205.703162,16.959939,19.406895,370.260107,496.450816,-135.303923,243.016000,514.616640
216,-34.292681,275.155614,575.198591,13.072618,360.702301,573.205358,-126.163866,254.350977,591.897916,-19.336664,272.774714,675.872394,54.097640,351.054627,279.572902,-147.112421,199.636727,284.119110,-13.948652,265.913248,748.528510,-144.040799,237.481682,816.471504,33.248665,386.271502,814.839710,-27.701327,288.770602,844.300090,15.610006,288.275096,907.929371,82.625675,342.384239,39.330917,-168.686579,182.882261,45.753927,14.273399,384.659951,939.964003,-79.772978,256.933889,957.889504,52.406216,299.333440,17.508164,-123.054915,185.816238,18.885557,104.648194,411.776504,11.060726,-249.119256,205.708068,16.952394,19.403983,370.242393,496.463188,-135.231785,242.992853,514.630116
217,-34.270172,275.154607,575.217199,13.012144,360.700963,573.223164,-126.130995,254.331344,591.902671,-19.319243,272.775680,675.877019,54.143058,351.064979,279.574665,-147.080179,199.652177,284.116352,-13.958801,265.884789,748.524328,-144.021118,237.455713,816.451406,33.128994,386.308026,814.820879,-27.630409,288.741673,844.306203,15.632142,288.254551,907.942411,82.641427,342.378127,39.333489,-168.671052,182.900483,45.725668,14.274965,384.659503,939.957800,-79.809519,256.965181,957.908814,52.402219,299.336412,17.509189,-123.056500,185.816377,18.866604,104.680374,411.775931,11.086641,-249.097947,205.696557,16.951746,19.497907,370.245429,496.490166,-135.239939,242.997649,514.615906
218,-34.240842,275.144856,575.225280,12.978540,360.711685,573.224847,-126.099148,254.328780,591.899906,-19.306374,272.771504,675.882155,54.182472,351.062109,279.582833,-147.053959,199.640485,284.126837,-13.964906,265.874007,748.518198,-143.978685,237.424326,816.453425,33.192742,386.296992,814.826161,-27.525472,288.683315,844.326149,15.645682,288.233541,907.973705,82.705982,342.396200,39.346655,-168.653679,182.934894,45.718191,14.278098,384.658607,939.945393,-79.745748,256.928995,957.939721,52.398287,299.339902,17.507227,-123.049626,185.817412,18.839591,104.715404,411.751294,11.101963,-249.090891,205.675316,16.959495,19.558103,370.241889,496.506649,-135.273249,243.006926,514.586757
219,-34.184280,275.131716,575.224333,13.020560,360.705526,573.226156,-126.091956,254.344827,591.935015,-19.275693,272.733181,675.889349,54.200781,351.054688,279.578716,-147.046867,199.637958,284.124307,-13.898397,265.854986,748.527262,-143.956962,237.418360,816.454877,33.326220,386.238799,814.832393,-27.470755,288.660336,844.337551,15.656140,288.209042,907.998603,82.731334,342.418175,39.351995,-168.660828,182.923668,45.739541,14.279664,384.658159,939.939190,-79.679488,256.873759,957.968328,52.400724,299.346533,17.518734,-123.026449,185.825309,18.840773,104.734250,411.733066,11.106056,-249.108671,205.666527,16.959605,19.584592,370.231758,496.512638,-135.273740,243.007615,514.587925
220,-34.119251,275.136664,575.210737,13.055371,360.679372,573.242086,-126.072656,254.345958,591.983981,-19.254126,272.689574,675.912353,54.207178,351.040727,279.564172,-147.039597,199.658125,284.116634,-13.836278,265.815179,748.538363,-143.948407,237.410922,816.438437,33.367810,386.191288,814.845303,-27.466139,288.653524,844.337860,15.682643,288.184270,908.012646,82.718883,342.434563,39.341837,-168.654084,182.918824,45.727452,14.295250,384.648617,939.941070,-79.713458,256.885913,957.997120,52.416647,299.345428,17.523322,-123.073186,185.846617,18.846439,104.735101,411.763547,11.101181,-249.120958,205.663413,16.957271,19.666873,370.233568,496.521820,-135.276098,243.027410,514.591372
221,-34.082685,275.125552,575.195904,13.086941,360.634211,573.269712,-126.034315,254.330878,591.979472,-19.236844,272.673680,675.926377,54.231690,351.000805,279.575389,-147.006710,199.668745,284.121855,-13.854038,265.785047,748.544685,-143.922037,237.394836,816.429758,33.305146,386.170872,814.866299,-27.446376,288.625146,844.334440,15.728996,288.147791,908.038653,82.684146,342.432174,39.328330,-168.637090,182.916630,45.720159,14.342029,384.619981,939.946711,-79.749770,256.916120,958.012315,52.438310,299.337148,17.507107,-123.207978,185.870600,18.828288,104.718526,411.789286,11.107989,-249.115473,205.669086,16.954828,19.733833,370.272315,496.531228,-135.235611,243.047908,514.588470
222,-34.064668,275.095490,575.197412,13.107383,360.612167,573.284386,-125.993856,254.321921,591.953898,-19.213448,272.659805,675.921466,54.261753,350.972164,279.594520,-146.974693,199.650802,284.136720,-13.895315,265.774373,748.547882,-143.903399,237.385806,816.428214,33.294839,386.131155,814.878597,-27.457073,288.600707,844.327144,15.815497,288.097112,908.051152,82.622845,342.425905,39.323727,-168.657917,182.882388,45.724205,14.388828,384.591332,939.952355,-79.687359,256.887114,958.009863,52.433512,299.348148,17.483950,-123.219537,185.862237,18.809272,104.698742,411.760621,11.144686,-249.088673,205.682610,16.960561,19.778032,370.297263,496.543643,-135.149396,243.033328,514.594398
223,-34.045100,275.061847,575.211974,13.146512,360.602020,573.290976,-125.960213,254.333069,591.933962,-19.215970,272.632757,675.925857,54.295546,350.970417,279.592317,-146.965366,199.631969,284.138206,-13.887744,265.745359,748.537174,-143.878260,237.379329,816.420598,33.384875,386.078920,814.880945,-27.465763,288.567338,844.327257,15.938564,288.055086,908.050553,82.602050,342.403367,39.332540,-168.653439,182.848133,45.724582,14.404434,384.581779,939.954237,-79.632991,256.854614,958.001003,52.428141,299.360976,17.479162,-123.076788,185.836610,18.819324,104.738881,411.722848,11.181069,-249.075176,205.702963,16.964585,19.855139,370.235265,496.541371,-135.121081,243.034504,514.578726
224,-34.021292,275.017615,575.216146,13.191558,360.580243,573.299405,-125.937970,254.335358,591.913843,-19.198376,272.609732,675.915851,54.320011,350.969854,279.580179,-146.967901,199.625302,284.132324,-13.875899,265.705567,748.527373,-143.834258,237.367745,816.411879,33.512865,386.014811,814.874805,-27.438514,288.525817,844.328708,16.059180,288.011541,908.068958,82.662304,342.383227,39.338319,-168.622196,182.848790,45.731018,14.404434,384.581779,939.954237,-79.677430,256.881419,957.998008,52.438154,299.341047,17.485481,-123.068275,185.839680,18.836487,104.787642,411.749469,11.165110,-249.080729,205.695252,16.953198,19.924087,370.159483,496.534576,-135.162636,243.067349,514.543851
225,-33.989286,274.998203,575.209252,13.208546,360.569108,573.302827,-125.868935,254.308947,591.863430,-19.148477,272.588076,675.894773,54.312468,350.966691,279.557541,-146.963728,199.630237,284.128330,-13.841682,265.674751,748.532611,-143.811434,237.361571,816.398213,33.582854,385.954150,814.873305,-27.429872,288.489075,844.328597,16.158867,287.958856,908.083208,82.682392,342.420979,39.334195,-168.638346,182.857137,45.755125,14.429782,384.555554,939.947778,-79.703136,256.889047,958.002581,52.435848,299.311560,17.483550,-123.150454,185.836244,18.836882,104.791099,411.776357,11.132779,-249.089586,205.672519,16.951342,19.967198,370.121159,496.553088,-135.168512,243.063642,514.545780
226,-33.970037,275.002359,575.206162,13.241392,360.555559,573.313989,-125.814303,254.290743,591.826272,-19.115702,272.565660,675.891216,54.332297,350.965298,279.548512,-146.939664,199.636193,284.115285,-13.772811,265.648435,748.539577,-143.816712,237.342831,816.381236,33.624568,385.906151,814.881696,-27.418138,288.458596,844.331529,16.240699,287.897093,908.102393,82.637150,342.463285,39.322906,-168.678663,182.851848,45.769004,14.480478,384.503106,939.934860,-79.665430,256.859221,958.005125,52.434407,299.314743,17.486122,-123.158004,185.822294,18.826696,104.769296,411.766404,11.127768,-249.117481,205.679804,16.960552,19.990143,370.129763,496.571761,-135.138990,243.031061,514.564752
227,-33.964876,274.991959,575.207735,13.313888,360.539213,573.330772,-125.842998,254.302079,591.851218,-19.093373,272.544023,675.887784,54.377104,350.955651,279.559686,-146.918913,199.628069,284.104204,-13.778427,265.617889,748.542676,-143.805407,237.300394,816.376884,33.671326,385.839355,814.892079,-27.433827,288.434024,844.329623,16.279869,287.829607,908.131087,82.651823,342.443827,39.313882,-168.674267,182.846977,45.765708,14.532767,384.451240,939.926187,-79.610913,256.818541,958.009029,52.437692,299.328935,17.495483,-123.155042,185.835813,18.813213,104.720601,411.767004,11.124030,-249.136524,205.690462,16.962792,19.972288,370.154688,496.575601,-135.099951,243.000469,514.571094
228,-33.978293,274.978778,575.208331,13.360341,360.547168,573.330849,-125.846608,254.291391,591.881069,-19.083800,272.513230,675.892134,54.396422,350.920441,279.559633,-146.910338,199.637524,284.095545,-13.807630,265.563616,748.528924,-143.770588,237.252216,816.383525,33.803473,385.745495,814.909783,-27.450516,288.374422,844.323042,16.255976,287.799104,908.136685,82.716204,342.398938,39.316655,-168.676199,182.849726,45.772424,14.585083,384.400405,939.927960,-79.582246,256.784054,958.018296,52.450657,299.320812,17.496334,-123.097007,185.832625,18.821296,104.693382,411.772503,11.124983,-249.144442,205.684280,16.950831,20.001093,370.122545,496.585271,-135.070300,242.983056,514.568495
229,-34.032820,274.974989,575.197588,13.382205,360.543850,573.329388,-125.820899,254.261204,591.891886,-19.091118,272.479759,675.910288,54.417168,350.887051,279.549360,-146.880724,199.636734,284.103239,-13.792398,265.525672,748.516419,-143.751355,237.226709,816.368747,33.995857,385.667285,814.939143,-27.438903,288.296474,844.322710,16.242746,287.776273,908.127935,82.731052,342.399435,39.317346,-168.679981,182.860780,45.759985,14.618088,384.359114,939.928801,-79.625940,256.810025,958.028220,52.472947,299.314219,17.490157,-123.050178,185.814044,18.845466,104.705988,411.765039,11.124492,-249.136792,205.670413,16.942172,20.038009,370.077187,496.576616,-135.087613,242.983989,514.555278
230,-34.051386,274.960581,575.179633,13.401266,360.515218,573.335969,-125.810347,254.260227,591.882094,-19.062123,272.457092,675.907305,54.446645,350.888137,279.550106,-146.845665,199.609044,284.124299,-13.770851,265.511382,748.530641,-143.749535,237.225300,816.350647,34.088226,385.615094,814.980225,-27.424416,288.239868,844.314767,16.271264,287.722396,908.119732,82.676619,342.447864,39.313989,-168.668950,182.855060,45.742227,14.650497,384.316932,939.918184,-79.653863,256.843682,958.031872,52.465135,299.327599,17.485151,-123.121840,185.824963,18.848544,104.718683,411.756260,11.108091,-249.117523,205.663153,16.966575,20.013533,370.064390,496.553257,-135.095539,242.971743,514.551003
231,-34.015642,274.922166,575.172593,13.416995,360.474764,573.347243,-125.769988,254.243174,591.863438,-19.041704,272.427799,675.882723,54.457563,350.888603,279.552320,-146.850638,199.595701,284.121633,-13.748546,265.477589,748.535508,-143.736369,237.217268,816.346314,34.185745,385.537182,815.017010,-27.390470,288.193002,844.293376,16.293286,287.673408,908.122366,82.637996,342.470565,39.315298,-168.676863,182.828667,45.752163,14.718363,384.256592,939.921832,-79.642615,256.828841,958.039529,52.446787,299.336857,17.487891,-123.171999,185.842537,18.835152,104.729931,411.774821,11.108270,-249.115147,205.680990,16.975974,20.031992,370.060709,496.543014,-135.068811,242.957312,514.561095
232,-33.989242,274.887051,575.176615,13.449704,360.423195,573.361937,-125.733922,254.203160,591.859381,-19.045422,272.389830,675.858366,54.457783,350.880361,279.539941,-146.872467,199.600627,284.101759,-13.725886,265.436555,748.515086,-143.708503,237.191272,816.330152,34.287194,385.463268,815.033822,-27.350562,288.158584,844.284679,16.270735,287.629094,908.147423,82.681162,342.433579,39.325984,-168.657362,182.845127,45.759311,14.765706,384.175939,939.937383,-79.645301,256.772204,958.049392,52.456503,299.324259,17.496956,-123.091002,185.833762,18.824715,104.741559,411.773546,11.138142,-249.109820,205.685304,16.960718,20.107559,370.048669,496.548537,-135.044877,242.961032,514.562308
233,-33.978979,274.876814,575.164350,13.480249,360.367440,573.373201,-125.695907,254.172828,591.815373,-19.005266,272.355036,675.848084,54.453714,350.895956,279.527463,-146.876231,199.616243,284.090796,-13.696604,265.395483,748.510084,-143.700186,237.146411,816.321260,34.320232,385.425149,815.045270,-27.355346,288.140243,844.274731,16.252068,287.570359,908.169276,82.703093,342.418413,39.325260,-168.648716,182.894234,45.740258,14.763319,384.096935,939.921229,-79.650381,256.716372,958.042627,52.467424,299.312887,17.501496,-123.029343,185.831589,18.816856,104.726949,411.753852,11.158595,-249.119783,205.664009,16.964983,20.156350,370.034537,496.588126,-135.036807,242.964352,514.549992
234,-33.975496,274.857154,575.140216,13.515709,360.300911,573.382183,-125.645863,254.139516,591.746841,-18.974461,272.305585,675.849276,54.437460,350.910845,279.521650,-146.855462,199.619605,284.100607,-13.656373,265.334700,748.516025,-143.707030,237.119979,816.329498,34.359764,385.375474,815.053194,-27.416145,288.114244,844.263651,16.307416,287.501149,908.166401,82.653273,342.452537,39.298557,-168.656484,182.897837,45.724787,14.773843,384.054331,939.896323,-79.641527,256.702335,958.033655,52.482631,299.310201,17.504560,-123.040943,185.845566,18.827113,104.705533,411.772298,11.115581,-249.125110,205.659695,16.980239,20.181773,369.996897,496.611068,-135.026980,242.958344,514.545056
235,-33.964386,274.826625,575.148318,13.551423,360.272010,573.381999,-125.652984,254.108958,591.753032,-18.953353,272.236256,675.855448,54.439984,350.918407,279.525538,-146.841489,199.605541,284.116283,-13.632048,265.265091,748.507280,-143.694773,237.112872,816.335768,34.419532,385.315258,815.051363,-27.451719,288.062419,844.267270,16.364740,287.442610,908.170002,82.629121,342.446973,39.286357,-168.667058,182.864113,45.726319,14.816915,384.020100,939.907448,-79.630449,256.688040,958.045783,52.487505,299.312314,17.495871,-123.035003,185.827169,18.851389,104.714278,411.787834,11.059235,-249.108339,205.669252,16.985230,20.232323,369.927134,496.585375,-135.016868,242.944358,514.547805
236,-33.963075,274.812588,575.172183,13.562097,360.278262,573.383356,-125.690197,254.080226,591.820232,-18.927908,272.180941,675.867927,54.455731,350.934583,279.526565,-146.863603,199.594471,284.119633,-13.633751,265.203877,748.496523,-143.680482,237.095783,816.331682,34.462611,385.264571,815.035625,-27.438486,288.006385,844.262374,16.380799,287.381936,908.182935,82.672910,342.422894,39.301486,-168.691174,182.842868,45.732469,14.883764,383.961159,939.928758,-79.563847,256.624169,958.055890,52.476302,299.322353,17.479596,-123.024313,185.802178,18.850859,104.730374,411.785424,11.060429,-249.113036,205.688960,16.978056,20.276055,369.883783,496.591364,-135.013904,242.926535,514.556820
237,-33.970532,274.780043,575.179433,13.571554,360.243661,573.402528,-125.663903,254.038783,591.833882,-18.890610,272.147206,675.870872,54.441008,350.950390,279.516729,-146.883253,199.590662,284.122275,-13.610070,265.152815,748.490045,-143.689970,237.075907,816.327211,34.452071,385.211620,815.021065,-27.416042,287.952952,844.258104,16.388360,287.298967,908.183275,82.718676,342.431484,39.311727,-168.664121,182.854728,45.761599,14.940306,383.916902,939.936505,-79.554806,256.610716,958.045584,52.485752,299.320063,17.479219,-123.020364,185.801074,18.841496,104.731336,411.780318,11.090420,-249.049406,205.644889,16.974706,20.269806,369.852016,496.604351,-135.011963,242.917516,514.564340
238,-33.949963,274.725967,575.184765,13.585743,360.192647,573.423412,-125.612272,254.015816,591.803584,-18.870100,272.102457,675.873280,54.421075,350.971443,279.517822,-146.875912,199.591088,284.123298,-13.570504,265.119071,748.485032,-143.699369,237.047606,816.329347,34.417026,385.169370,815.016846,-27.395398,287.890035,844.265146,16.427782,287.230301,908.190889,82.695773,342.421466,39.314166,-168.642173,182.897934,45.777359,14.950416,383.875553,939.930263,-79.660094,256.631953,958.042681,52.479834,299.309196,17.480761,-123.023016,185.802687,18.856836,104.708836,411.762349,11.119492,-248.970266,205.591097,16.960829,20.244101,369.811435,496.578661,-134.980972,242.891968,514.564934
