arthur-std-02
Date:,2012/07/09
Time:,14:33:53
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,Patient1:L5,,,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:T7,,,Patient1:LSHO,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:BHD,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RBHD,,,Patient1:LBHD,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
169,-29.278318,270.431682,575.142674,-130.986905,242.397428,514.376241,28.420202,368.054909,520.437577,21.029636,356.754059,572.979320,-120.760396,250.975906,589.360980,-10.199201,261.256038,669.318192,59.684244,346.188728,279.910643,-142.344012,197.713618,284.967911,-2.834867,248.195056,739.805273,-130.960925,215.880949,811.046169,50.948958,360.255489,818.638884,-12.328613,260.741193,839.179818,23.347958,247.957977,912.004447,85.563363,344.561952,38.817221,-169.638859,180.789475,46.497117,36.303559,343.580058,944.135305,-77.209618,230.592918,958.344184,55.257500,301.332155,16.622574,-124.242029,184.630415,17.894942,107.388744,412.821599,10.697419,-250.219129,205.114042,16.683921
170,-29.200748,270.494115,575.125348,-130.954577,242.515534,514.337080,28.588777,368.057951,520.466152,21.145591,356.761388,572.968444,-120.750068,251.098400,589.394768,-10.149545,261.257926,669.285278,59.765792,346.167946,279.890685,-142.344386,197.801328,284.930146,-2.802082,248.169155,739.792365,-130.995569,215.927093,811.010143,51.044187,360.146983,818.708816,-12.338178,260.707149,839.154619,23.339640,247.818825,911.980135,85.576897,344.557595,38.809870,-169.605070,180.755418,46.500009,36.389221,343.443081,944.153237,-77.200922,230.488180,958.306068,55.236171,301.324168,16.615566,-124.250827,184.653319,17.898068,107.382115,412.857413,10.954393,-250.216454,205.098561,16.716137
171,-29.114555,270.524015,575.136931,-130.903900,242.606386,514.303454,28.790377,368.066578,520.499712,21.281099,356.767807,572.982673,-120.766804,251.198388,589.405865,-10.128895,261.271283,669.267029,59.875606,346.185087,279.874622,-142.289582,197.877067,284.908940,-2.775463,248.127751,739.759369,-131.005202,215.961074,810.979648,51.125970,360.055283,818.762810,-12.283833,260.670473,839.138946,23.367074,247.687778,911.987526,85.598167,344.554790,38.802488,-169.613576,180.746547,46.494053,36.444656,343.315542,944.182843,-77.185705,230.404644,958.260608,55.242795,301.326096,16.607800,-124.203183,184.654317,17.900393,107.400780,412.854076,10.976509,-250.215126,205.100510,16.736653
172,-29.044829,270.532789,575.135152,-130.803174,242.678155,514.276113,28.982048,368.084372,520.530466,21.527592,356.751848,573.038066,-120.767176,251.282712,589.360204,-10.097269,261.303634,669.247659,59.994326,346.181437,279.867459,-142.219264,197.954351,284.912982,-2.737540,248.085810,739.729590,-130.987592,215.989746,810.956068,51.226018,359.951683,818.815436,-12.192519,260.614830,839.122851,23.428751,247.563063,912.009595,85.607259,344.544525,38.798250,-169.621048,180.763543,46.506924,36.481636,343.182969,944.216796,-77.252796,230.351980,958.211897,55.270287,301.332119,16.609559,-124.208578,184.663751,17.906283,107.461036,412.849868,10.865410,-250.198519,205.108721,16.728825
173,-28.997526,270.562158,575.099130,-130.712296,242.791266,514.242414,29.108301,368.099403,520.555531,21.854572,356.714783,573.094275,-120.758837,251.370135,589.338350,-10.057125,261.321918,669.228558,60.099030,346.141492,279.864068,-142.149926,198.020378,284.925794,-2.690895,248.064767,739.719027,-130.969531,216.026485,810.919498,51.334661,359.844609,818.868975,-12.133279,260.540072,839.095887,23.409521,247.451519,912.004618,85.620949,344.536415,38.806378,-169.582183,180.770264,46.517455,36.557192,343.033286,944.254528,-77.334747,230.273744,958.154519,55.262455,301.328964,16.621857,-124.287355,184.679748,17.917051,107.473233,412.867486,10.962853,-250.190762,205.113552,16.727970
174,-29.022853,270.607761,575.055487,-130.673693,242.959122,514.201533,29.244486,368.105262,520.583402,22.047582,356.701368,573.118502,-120.723275,251.435722,589.331282,-9.944634,261.317291,669.212951,60.167653,346.125115,279.831419,-142.091885,198.079309,284.910863,-2.604599,248.043230,739.696279,-130.976986,216.077149,810.880700,51.518639,359.722660,818.915170,-12.105587,260.446676,839.079524,23.422006,247.326490,911.988083,85.635479,344.537973,38.812420,-169.544766,180.773914,46.513441,36.633854,342.891751,944.310296,-77.344224,230.177301,958.083715,55.260034,301.330200,16.640208,-124.290712,184.675489,17.921577,107.458820,412.867085,10.942941,-250.191946,205.132343,16.729077
175,-29.057280,270.655922,575.038930,-130.667054,243.083199,514.165819,29.370026,368.111893,520.604174,22.142936,356.697343,573.136472,-120.622662,251.492569,589.264398,-9.712000,261.286707,669.195298,60.240229,346.114484,279.802303,-142.000704,198.147095,284.912350,-2.475550,247.988516,739.654774,-131.013732,216.133743,810.857410,51.733030,359.601073,818.943736,-12.064184,260.381430,839.072460,23.495324,247.201684,911.983125,85.621011,344.530438,38.798421,-169.554664,180.771416,46.510627,36.679966,342.742812,944.345086,-77.350264,230.120663,958.015679,55.295167,301.331513,16.645764,-124.209937,184.659438,17.911788,107.480810,412.846467,10.804335,-250.207536,205.140036,16.725774
176,-28.955483,270.691101,575.033589,-130.665184,243.167161,514.144352,29.512893,368.118298,520.623201,22.163654,356.692714,573.126022,-120.541298,251.574231,589.176732,-9.555190,261.238721,669.186627,60.331990,346.082071,279.799612,-141.878663,198.210201,284.941651,-2.400766,247.933787,739.621394,-131.025982,216.177442,810.845129,51.790571,359.522657,818.958957,-12.023984,260.347275,839.066625,23.473975,247.102835,911.973490,85.637124,344.530180,38.772764,-169.543669,180.790202,46.516279,36.735092,342.575995,944.352911,-77.311734,230.038547,957.960282,55.299374,301.325071,16.648368,-124.205405,184.664957,17.902798,107.522492,412.856816,10.924767,-250.232993,205.128445,16.740566
177,-28.895100,270.715705,575.013011,-130.559676,243.226736,514.137608,29.665930,368.122965,520.644039,22.086397,356.723610,573.078555,-120.562600,251.645917,589.148938,-9.524032,261.208568,669.181747,60.412492,346.072262,279.777375,-141.801846,198.261487,284.942137,-2.369503,247.924017,739.601256,-131.018602,216.213337,810.826575,51.880269,359.420287,818.989592,-11.992390,260.298188,839.051513,23.418317,247.011840,911.979429,85.681196,344.530837,38.758034,-169.506619,180.816054,46.526086,36.798252,342.431931,944.369621,-77.223365,229.910455,957.913930,55.258014,301.324798,16.656840,-124.283859,184.681543,17.904258,107.552879,412.883593,11.069915,-250.232821,205.129813,16.753362
178,-28.914273,270.739721,574.998132,-130.452492,243.268120,514.133570,29.758474,368.107068,520.666623,22.096091,356.749391,573.071052,-120.580275,251.681248,589.143427,-9.512365,261.217132,669.158996,60.488086,346.093200,279.742673,-141.777748,198.310474,284.916250,-2.323207,247.922075,739.591740,-131.037028,216.261390,810.782221,52.057878,359.304814,819.030553,-11.960441,260.217139,839.025974,23.407740,246.919653,911.993168,85.676613,344.513269,38.749492,-169.551606,180.796587,46.539013,36.852197,342.304681,944.405138,-77.199121,229.819521,957.870156,55.236850,301.325638,16.635430,-124.289701,184.667684,17.906410,107.519224,412.912283,11.070908,-250.204917,205.122529,16.744151
179,-28.908165,270.743935,574.994440,-130.531347,243.390450,514.114309,29.825794,368.069886,520.677467,22.198962,356.743399,573.098981,-120.654077,251.765308,589.183137,-9.494190,261.232569,669.132825,60.539134,346.100905,279.709823,-141.824413,198.380609,284.895217,-2.284643,247.894584,739.579443,-131.068784,216.343937,810.741189,52.130565,359.234370,819.078075,-11.964419,260.123217,839.014077,23.415795,246.825214,911.994450,85.668409,344.510414,38.744342,-169.628003,180.795074,46.537414,36.911858,342.186292,944.450239,-77.216394,229.795941,957.836362,55.255122,301.321314,16.611719,-124.215080,184.643597,17.910306,107.534279,412.914699,10.955977,-250.198595,205.126075,16.723803
180,-28.974306,270.749341,574.985114,-130.626547,243.505273,514.095380,29.894710,368.055180,520.661611,22.288955,356.735773,573.116330,-120.741532,251.884745,589.220703,-9.465309,261.206687,669.116546,60.587179,346.070841,279.684142,-141.914319,198.459652,284.881194,-2.310218,247.862295,739.554081,-131.088415,216.429035,810.724925,52.147141,359.175796,819.109935,-11.976755,260.062255,839.004481,23.416520,246.735094,912.002466,85.674689,344.517920,38.739790,-169.617448,180.831901,46.529056,36.972052,342.061021,944.499164,-77.224246,229.775390,957.802239,55.262438,301.319500,16.626574,-124.211256,184.657942,17.907861,107.617681,412.895045,10.854728,-250.221352,205.155702,16.713763
181,-28.976492,270.754799,574.977228,-130.630271,243.558360,514.078205,29.972870,368.046186,520.647599,22.362563,356.714247,573.128835,-120.701981,251.936390,589.188173,-9.447354,261.173957,669.094802,60.664304,346.023982,279.663351,-141.956456,198.536210,284.863399,-2.348504,247.824377,739.534330,-131.095753,216.480681,810.714111,52.132985,359.113960,819.102728,-11.958396,260.022118,838.989798,23.421305,246.662322,912.012249,85.665788,344.510185,38.731077,-169.590489,180.838926,46.524263,37.001781,341.937762,944.559836,-77.247890,229.729682,957.760010,55.256554,301.325879,16.644102,-124.291830,184.679717,17.903983,107.556174,412.923430,10.945016,-250.232485,205.172558,16.727953
182,-28.913326,270.737210,574.966539,-130.629525,243.642307,514.050563,30.084469,367.990831,520.669894,22.424484,356.684030,573.136146,-120.588864,251.930436,589.116212,-9.467360,261.160396,669.068088,60.737458,345.998035,279.637580,-141.982156,198.583925,284.854992,-2.292070,247.776698,739.519100,-131.087554,216.516228,810.686310,52.229814,359.022048,819.124670,-11.857787,259.961478,838.985171,23.451048,246.585907,912.015572,85.660479,344.503037,38.727236,-169.575004,180.833129,46.513505,37.006303,341.824852,944.622916,-77.255762,229.690763,957.701139,55.278928,301.329560,16.646953,-124.343611,184.681463,17.916874,107.454123,412.940963,11.030358,-250.219761,205.158342,16.746064
183,-28.973842,270.733890,574.956021,-130.611896,243.717314,514.036280,30.194192,367.914898,520.698071,22.495929,356.655255,573.144700,-120.581653,251.977778,589.101186,-9.458845,261.129038,669.062164,60.799359,345.968811,279.641024,-141.939646,198.595622,284.880300,-2.219458,247.736217,739.493270,-131.075281,216.578703,810.651352,52.420528,358.909059,819.158253,-11.661265,259.898065,838.996266,23.524043,246.496910,912.028641,85.654197,344.500054,38.719350,-169.585839,180.833515,46.521194,37.017086,341.697478,944.682294,-77.239095,229.662367,957.624177,55.293625,301.324393,16.639318,-124.298702,184.678089,17.924123,107.483210,412.909577,11.044552,-250.195903,205.127271,16.749985
184,-29.037043,270.742783,574.950268,-130.574587,243.765238,514.044229,30.245894,367.872482,520.706655,22.593115,356.597970,573.165322,-120.715577,252.071533,589.176112,-9.403669,261.093800,669.063491,60.868203,345.927552,279.639348,-141.822984,198.622328,284.911216,-2.191214,247.708756,739.472537,-131.054927,216.660119,810.633786,52.476196,358.818815,819.160970,-11.532037,259.862384,839.011150,23.566061,246.416913,912.066266,85.656861,344.491303,38.706667,-169.632103,180.816795,46.550327,37.059241,341.575163,944.739805,-77.264840,229.635425,957.590144,55.272758,301.325102,16.635305,-124.203627,184.670705,17.910462,107.507170,412.893630,11.043700,-250.203653,205.122446,16.750839
185,-29.025606,270.733620,574.944477,-130.581615,243.837873,514.036585,30.282947,367.829538,520.718324,22.678610,356.532013,573.180748,-120.818516,252.155687,589.229295,-9.374141,261.083600,669.052183,60.910632,345.899248,279.603454,-141.775295,198.664492,284.917012,-2.168515,247.686374,739.462208,-131.032341,216.741294,810.620425,52.519670,358.722439,819.175816,-11.480120,259.832663,839.001084,23.510902,246.377761,912.093925,85.684491,344.476048,38.707063,-169.622171,180.794415,46.573163,37.127494,341.464245,944.788863,-77.404923,229.650664,957.570480,55.256104,301.331704,16.649476,-124.207062,184.678557,17.912244,107.515243,412.883519,10.923370,-250.231557,205.129730,16.760050
186,-29.025211,270.729442,574.944755,-130.633715,243.935300,514.005772,30.343665,367.770256,520.736233,22.736278,356.489038,573.189288,-120.866796,252.249511,589.240513,-9.370744,261.072071,669.039660,60.911162,345.879948,279.584324,-141.839404,198.716501,284.906929,-2.157251,247.675456,739.449359,-131.033388,216.819616,810.606662,52.647570,358.606109,819.206146,-11.436806,259.777258,838.979858,23.475508,246.340169,912.099700,85.712073,344.454186,38.712727,-169.597305,180.795831,46.572476,37.172152,341.369402,944.828841,-77.648479,229.750868,957.493437,55.251833,301.331310,16.656971,-124.286877,184.701834,17.933164,107.545044,412.884769,10.823893,-250.222467,205.117118,16.770905
187,-29.057084,270.733221,574.949045,-130.705496,244.018627,513.981290,30.387502,367.733613,520.744746,22.783956,356.449670,573.192182,-120.903691,252.327383,589.262236,-9.360363,261.042314,669.032906,60.941304,345.845882,279.586167,-141.919929,198.758080,284.910995,-2.145454,247.654784,739.438093,-131.029552,216.873187,810.601882,52.901271,358.457819,819.243468,-11.415385,259.721237,838.975392,23.542892,246.260271,912.104998,85.709359,344.446981,38.709736,-169.636029,180.794579,46.566291,37.198548,341.276682,944.867178,-77.848176,229.834723,957.433225,55.247124,301.325771,16.658067,-124.314135,184.699033,17.947080,107.553573,412.921679,10.950032,-250.205860,205.125329,16.763078
188,-29.073766,270.713132,574.950494,-130.717149,244.042089,513.981680,30.416717,367.672546,520.744469,22.906131,356.387728,573.209904,-120.940255,252.371567,589.295872,-9.342151,261.013879,669.029769,61.018353,345.794631,279.595557,-141.961662,198.777505,284.920436,-2.114293,247.608220,739.416279,-131.003016,216.938598,810.597253,53.260279,358.278391,819.265550,-11.406164,259.679986,838.968736,23.664282,246.179203,912.118969,85.695872,344.459917,38.695592,-169.682342,180.769038,46.566031,37.217343,341.169200,944.900879,-77.891572,229.810170,957.417463,55.245167,301.327206,16.664604,-124.326803,184.677780,17.957541,107.573835,412.946869,11.070758,-250.207200,205.142765,16.751368
189,-29.074130,270.666219,574.949273,-130.705165,244.052090,513.993208,30.476749,367.580986,520.746212,23.104626,356.302213,573.251408,-120.970367,252.407950,589.344124,-9.330273,260.983838,669.026574,61.048416,345.766241,279.588801,-142.042053,198.813187,284.919625,-2.088433,247.577019,739.383684,-130.981831,217.029263,810.588933,53.483938,358.162939,819.264906,-11.402781,259.639206,838.953729,23.739772,246.123354,912.151025,85.702807,344.449341,38.686406,-169.678380,180.766542,46.533827,37.242325,341.071008,944.949230,-77.827304,229.738035,957.383584,55.247980,301.333331,16.663256,-124.348976,184.674599,17.957889,107.620380,412.940467,11.064138,-250.208300,205.144210,16.757487
190,-29.091944,270.629967,574.952392,-130.779870,244.137536,513.983649,30.568487,367.511990,520.738901,23.225559,356.231678,573.257409,-120.982857,252.463512,589.399902,-9.329835,260.964070,669.016884,61.030414,345.724799,279.565989,-142.114744,198.848372,284.921331,-2.073309,247.573838,739.369686,-130.973115,217.118840,810.589117,53.552764,358.100855,819.278393,-11.400249,259.619357,838.943747,23.747849,246.074761,912.185202,85.705201,344.414413,38.694473,-169.645882,180.768329,46.500964,37.282219,340.965845,945.019674,-77.763457,229.682588,957.347513,55.234504,301.327874,16.665686,-124.349459,184.661834,17.948861,107.649362,412.941564,11.072666,-250.201814,205.149115,16.749946
191,-29.050625,270.607750,574.954095,-130.849993,244.246027,513.962521,30.643748,367.443342,520.724131,23.270162,356.172249,573.232065,-121.004681,252.525006,589.434788,-9.320958,260.952525,669.010520,61.049815,345.650354,279.563951,-142.150846,198.889462,284.922324,-2.093803,247.571257,739.365657,-130.958793,217.227063,810.602213,53.578827,358.024769,819.303178,-11.380555,259.607118,838.934645,23.744701,246.017125,912.212498,85.692503,344.394844,38.693157,-169.627521,180.770464,46.494651,37.301171,340.851892,945.069694,-77.725282,229.626041,957.323337,55.204277,301.302142,16.668899,-124.347781,184.637195,17.947201,107.625310,412.964281,11.083211,-250.190422,205.115682,16.748269
192,-29.000277,270.586099,574.945464,-130.879693,244.297071,513.957696,30.686904,367.376798,520.720619,23.299466,356.103687,573.222646,-120.961890,252.549147,589.426491,-9.297951,260.919691,669.023555,61.085813,345.611791,279.572338,-142.201124,198.936228,284.924583,-2.151885,247.561985,739.356408,-130.937766,217.353756,810.613216,53.633765,357.952791,819.324713,-11.333289,259.584201,838.921227,23.751870,245.955373,912.228725,85.688577,344.392760,38.677491,-169.663928,180.784953,46.495601,37.320049,340.745529,945.118865,-77.704930,229.555594,957.287795,55.205761,301.290648,16.655562,-124.339718,184.625072,17.959285,107.610867,412.943313,10.952735,-250.208509,205.046294,16.769206
193,-29.023921,270.567354,574.949426,-130.882090,244.297157,513.967956,30.716748,367.341683,520.722273,23.304909,356.046337,573.213193,-120.909770,252.584105,589.432528,-9.269449,260.898334,669.028431,61.106330,345.574773,279.567999,-142.243606,198.956078,284.927335,-2.140495,247.551586,739.354190,-130.939735,217.477709,810.616981,53.665952,357.904307,819.350112,-11.295369,259.575318,838.907019,23.771075,245.901119,912.231003,85.692096,344.393530,38.661375,-169.704160,180.757072,46.506819,37.362236,340.652273,945.163634,-77.722134,229.523544,957.248677,55.218204,301.305068,16.647061,-124.348938,184.614059,17.975644,107.613793,412.922931,10.832709,-250.230565,205.012439,16.765355
194,-29.062078,270.542807,574.968006,-130.815247,244.257608,513.999164,30.721270,367.316173,520.722269,23.314463,356.000182,573.193748,-121.006332,252.665087,589.506416,-9.228768,260.895840,669.020237,61.122884,345.510496,279.563489,-142.276405,198.971738,284.941450,-2.053075,247.535456,739.363512,-130.948025,217.583277,810.618897,53.646079,357.877456,819.374892,-11.278823,259.560294,838.898631,23.795474,245.848150,912.237802,85.697965,344.388189,38.662553,-169.700033,180.719989,46.516393,37.387330,340.582519,945.195580,-77.740019,229.524254,957.215255,55.198573,301.311100,16.649930,-124.375514,184.627677,17.974867,107.643488,412.970476,10.979441,-250.221715,205.015819,16.758383
195,-29.100674,270.509250,574.979561,-130.744480,244.225804,514.036544,30.724983,367.260223,520.729936,23.348060,355.954110,573.182801,-121.119040,252.717144,589.568146,-9.202526,260.873234,669.017199,61.123999,345.469103,279.543895,-142.322465,199.004567,284.955212,-1.981672,247.520629,739.365601,-130.932016,217.690753,810.613513,53.691210,357.842195,819.392251,-11.252458,259.531502,838.897706,23.799099,245.784849,912.251044,85.695054,344.367010,38.678394,-169.689710,180.713907,46.523573,37.410092,340.508440,945.252352,-77.756968,229.516016,957.188615,55.183616,301.313288,16.658238,-124.373576,184.653825,17.961384,107.678512,412.994499,11.115632,-250.221558,205.017174,16.771191
196,-29.074432,270.464092,575.000309,-130.763779,244.253584,514.037052,30.744274,367.179875,520.722309,23.352280,355.905489,573.168919,-121.141198,252.735060,589.600414,-9.210126,260.850862,669.007903,61.127559,345.447811,279.498646,-142.328914,199.028829,284.949662,-1.985808,247.520881,739.351726,-130.921135,217.814476,810.609702,53.770156,357.793603,819.425010,-11.213203,259.527464,838.907064,23.792162,245.739500,912.268094,85.675955,344.347910,38.663814,-169.695367,180.704809,46.516128,37.460295,340.422360,945.287421,-77.799641,229.497705,957.155334,55.178641,301.316133,16.656961,-124.365988,184.645655,17.957798,107.638660,413.003312,11.085904,-250.238165,205.008964,16.779018
197,-29.034713,270.422956,575.018958,-130.866211,244.302614,514.019756,30.762442,367.122774,520.686642,23.333808,355.872204,573.153249,-121.080788,252.727899,589.584173,-9.220358,260.860211,668.997968,61.135476,345.430980,279.485695,-142.217938,199.022406,284.951663,-2.089756,247.548425,739.336486,-130.918418,217.912885,810.626854,53.986278,357.701971,819.495032,-11.178156,259.552821,838.914362,23.786886,245.701249,912.288032,85.672747,344.341660,38.640096,-169.723801,180.706306,46.493538,37.489062,340.358951,945.318838,-77.834201,229.482997,957.115769,55.183728,301.324409,16.641428,-124.350587,184.605753,17.971484,107.636052,413.027273,11.075545,-250.238158,205.008970,16.779016
198,-29.050099,270.386256,575.022639,-130.954778,244.309770,514.022549,30.772811,367.072041,520.655374,23.347646,355.845291,573.149586,-120.979642,252.690119,589.536252,-9.208736,260.869236,669.005507,61.115003,345.406256,279.486214,-142.204429,199.023109,284.963792,-2.136752,247.570844,739.332281,-130.922184,217.985271,810.646495,54.385895,357.571411,819.579587,-11.146178,259.567954,838.910847,23.771866,245.653611,912.298449,85.689970,344.314069,38.651813,-169.755978,180.722294,46.490031,37.506366,340.315056,945.381992,-77.843186,229.479364,957.098628,55.173313,301.333517,16.638137,-124.348376,184.581233,17.983328,107.675774,413.021054,11.103509,-250.212455,205.004575,16.782043
199,-29.068949,270.343450,575.034213,-130.997560,244.307840,514.027412,30.767220,366.990619,520.644873,23.348203,355.792232,573.142411,-121.024536,252.705591,589.592485,-9.188559,260.868871,669.022071,61.106341,345.366574,279.476820,-142.340923,199.043933,284.962910,-2.045078,247.560875,739.342315,-130.933864,218.055006,810.658701,54.677660,357.489296,819.644788,-11.060233,259.538604,838.906100,23.775144,245.609736,912.298583,85.690756,344.280597,38.663496,-169.766411,180.718101,46.498521,37.522515,340.263618,945.430816,-77.861868,229.482279,957.091201,55.113816,301.322507,16.645230,-124.388310,184.584296,17.986509,107.653776,412.993349,11.105938,-250.192144,204.993823,16.786493
200,-29.089739,270.318683,575.045901,-131.038019,244.338040,514.025260,30.753885,366.927222,520.645274,23.350681,355.718602,573.116339,-121.181474,252.785927,589.700092,-9.178962,260.872061,669.033678,61.110395,345.322975,279.470732,-142.321611,199.064374,284.971931,-1.971727,247.554049,739.359134,-130.935782,218.141703,810.671818,54.782808,357.458952,819.677349,-10.927007,259.494669,838.901355,23.781333,245.541112,912.300658,85.666155,344.273182,38.662110,-169.752811,180.704422,46.497239,37.548361,340.195569,945.481850,-77.898804,229.487967,957.070207,55.081778,301.308548,16.646120,-124.365146,184.581796,17.991788,107.611014,412.973094,11.098620,-250.198630,204.988917,16.794034
201,-29.134813,270.303220,575.043053,-131.070274,244.363815,514.041082,30.740427,366.895873,520.646887,23.383400,355.640151,573.091362,-121.266733,252.839658,589.746804,-9.163431,260.849385,669.046016,61.078471,345.291222,279.451268,-142.285509,199.080930,284.980099,-1.964321,247.548901,739.376203,-130.932675,218.246002,810.671994,54.839893,357.424048,819.703583,-10.854439,259.476714,838.895045,23.757063,245.472173,912.308996,85.650400,344.274316,38.672127,-169.730352,180.687489,46.484647,37.580976,340.112986,945.544425,-77.926477,229.503276,957.033809,55.106267,301.308687,16.638702,-124.298179,184.572414,17.998044,107.615232,412.970036,11.107595,-250.199731,204.990361,16.800153
202,-29.211068,270.270761,575.041038,-131.103831,244.348649,514.065416,30.712820,366.839842,520.629687,23.397082,355.570549,573.079859,-121.288878,252.840820,589.785597,-9.142397,260.821714,669.051559,61.059200,345.273251,279.441157,-142.341947,199.076967,284.969492,-1.970991,247.548203,739.390065,-130.940167,218.333697,810.680505,54.912467,357.384051,819.743517,-10.842305,259.492908,838.889723,23.732122,245.433963,912.314902,85.666257,344.269765,38.679974,-169.747070,180.668323,46.469167,37.587910,340.039521,945.594752,-77.945739,229.528488,956.994287,55.122989,301.314933,16.637117,-124.278350,184.568260,18.000619,107.660722,412.994906,11.105465,-250.202340,205.007873,16.781758
203,-29.264045,270.220501,575.055210,-131.152573,244.315997,514.075937,30.683916,366.751275,520.601847,23.379459,355.521762,573.056898,-121.309451,252.832381,589.850530,-9.136700,260.828955,669.051280,61.053664,345.233473,279.432670,-142.307116,199.056754,284.990288,-1.968000,247.558091,739.406695,-130.965708,218.403219,810.713946,54.972967,357.369401,819.778601,-10.831801,259.524403,838.883381,23.719737,245.391496,912.318252,85.695972,344.263334,38.673786,-169.780530,180.666466,46.476108,37.597150,340.002077,945.627724,-77.956752,229.542104,956.970896,55.098491,301.313430,16.640735,-124.314090,184.567892,17.996120,107.661014,413.031854,11.093296,-250.200069,205.014898,16.774415
204,-29.286094,270.156999,575.068961,-131.203247,244.292397,514.078931,30.666765,366.671099,520.580103,23.344606,355.500414,573.023339,-121.344693,252.838225,589.902344,-9.139531,260.841026,669.053017,61.033945,345.178420,279.419141,-142.259011,199.036803,285.025822,-1.912328,247.542993,739.414644,-131.005126,218.486892,810.747872,55.019745,357.360451,819.803980,-10.827401,259.544938,838.874186,23.715056,245.351937,912.321833,85.708172,344.262934,38.662689,-169.792180,180.680225,46.481233,37.607571,339.972327,945.659065,-77.977551,229.554273,956.956352,55.081786,301.309915,16.649923,-124.389009,184.575014,17.988903,107.668955,412.998624,10.986561,-250.188374,205.012041,16.803538
205,-29.305060,270.102962,575.070542,-131.253704,244.251958,514.084948,30.626076,366.600789,520.558389,23.316983,355.473230,572.988257,-121.314631,252.816781,589.894248,-9.149489,260.819797,669.054579,61.027487,345.154569,279.413520,-142.260161,199.007586,285.035631,-1.810590,247.500329,739.409859,-131.022235,218.572886,810.764521,55.073673,357.333574,819.819745,-10.836998,259.549598,838.868636,23.746238,245.324014,912.325423,85.696469,344.262139,38.660258,-169.799661,180.670900,46.471646,37.625035,339.897092,945.704680,-77.996112,229.564546,956.953336,55.108325,301.300713,16.665705,-124.381454,184.580025,17.997591,107.715756,412.949993,10.894973,-250.201941,205.020507,16.812265
206,-29.327057,270.052639,575.072151,-131.288843,244.228731,514.082183,30.565238,366.532335,520.541662,23.296920,355.408465,572.960044,-121.287636,252.778111,589.885635,-9.163912,260.770912,669.067259,61.011753,345.136896,279.401707,-142.347892,198.996100,285.013194,-1.842110,247.490184,739.409729,-131.024086,218.643811,810.767959,55.110054,357.317006,819.824640,-10.834582,259.537614,838.869752,23.762220,245.290399,912.317943,85.680533,344.262378,38.667117,-169.809449,180.620766,46.472335,37.681707,339.795195,945.737226,-78.011860,229.548795,956.946599,55.129133,301.292195,16.676234,-124.351493,184.566271,18.008495,107.712146,412.999612,11.026801,-250.214737,205.024809,16.789260
207,-29.366994,269.984179,575.087771,-131.275057,244.195121,514.094709,30.521251,366.469757,520.516124,23.272754,355.337251,572.948190,-121.323148,252.765021,589.911455,-9.166185,260.736948,669.079077,60.988500,345.102655,279.389842,-142.497961,198.994618,284.978602,-1.967277,247.523198,739.403361,-131.060720,218.711550,810.794292,55.159976,357.315139,819.833743,-10.809870,259.544702,838.871041,23.702128,245.251150,912.293897,85.671579,344.265947,38.661366,-169.803500,180.585701,46.469615,37.753895,339.721985,945.754283,-78.036217,229.512792,956.919889,55.096812,301.306774,16.675165,-124.365101,184.553787,18.004415,107.720596,413.068475,11.161395,-250.222651,205.018624,16.777308
208,-29.417012,269.913864,575.114561,-131.304621,244.152359,514.136503,30.487981,366.397882,520.490429,23.251209,355.261157,572.940979,-121.346166,252.754279,589.934010,-9.147766,260.724960,669.081577,60.975789,345.062499,279.375296,-142.521449,198.962392,284.985131,-1.960494,247.534243,739.402279,-131.107474,218.769544,810.839955,55.227100,357.309667,819.844263,-10.787307,259.577386,838.865400,23.685806,245.202655,912.285707,85.657387,344.263106,38.641920,-169.774714,180.587332,46.465627,37.771613,339.705697,945.776235,-78.023413,229.470555,956.906902,55.063275,301.318762,16.674823,-124.315376,184.540028,18.001469,107.753698,413.096531,11.180652,-250.221387,205.018542,16.783995
209,-29.460829,269.868310,575.136050,-131.376750,244.133466,514.178117,30.437489,366.321521,520.472422,23.223877,355.197914,572.918406,-121.444188,252.748775,590.029163,-9.134663,260.709136,669.083802,60.947744,345.016384,279.359028,-142.514209,198.925857,285.002474,-1.918194,247.530956,739.441137,-131.130566,218.830341,810.886038,55.262269,357.321344,819.845946,-10.775566,259.595767,838.870130,23.754070,245.162615,912.293334,85.641245,344.245993,38.634230,-169.790862,180.582761,46.464289,37.782262,339.705788,945.805092,-78.040209,229.462821,956.890646,55.068985,301.317971,16.685182,-124.326365,184.509922,17.997840,107.759822,413.104796,11.181140,-250.202180,205.017111,16.785624
