bleuenn-std-01
Date:,2012/11/24
Time:,11:01:05
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:LTRO,,,Patient1:T12,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:LSHO,,,Patient1:C7,,,Patient1:BHD,,,Patient1:LBHD,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:LTOE,,,Patient1:RBHD,,,Patient1:T7,,,Patient1:RSHO,,,Patient1:RTRO,,,Patient1:RANK,,,Patient1:RTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1147,5.553170,0.046323,-179.515198,-17971.029758,-62.587200,4167.900855,24.000000,390.625267,48.370394,-76.141409,25.024431,17.547619,-6.408696,-1.220704,-0.915528
1148,5.439840,0.046323,-179.604955,-17793.756962,78.234000,4186.466115,21.000000,284.424023,58.746378,-172.729610,6.561284,33.721947,-3.051760,-1.220704,-2.441408
1149,5.666500,0.046323,-179.066410,-17660.802364,-125.174400,4158.618225,10.000000,212.402489,48.065218,-195.312634,11.291512,111.084060,-0.762940,-1.220704,-0.915528
1150,5.190514,-0.023162,-179.874228,-17616.484165,-78.234000,4149.335595,7.000000,258.026299,24.566667,-240.631268,10.986336,36.773707,0.610352,-1.068116,-1.678468
1151,5.009186,0.000000,-179.245925,-17771.597862,-31.293600,4186.466115,2.000000,133.514496,-4.730228,-281.219675,7.324224,-51.574742,4.272464,-1.220704,-1.373292
1152,5.303844,0.046323,-179.066410,-17727.279663,-93.880800,4130.770335,-17.000000,157.470811,-42.266875,-284.881787,7.476812,13.732920,7.781988,-1.220704,-0.762940
1153,5.167848,0.046323,-179.963986,-17638.643265,-109.527600,4047.226665,-16.000000,227.661288,-62.866254,-270.996279,18.310559,70.190478,-4.425052,-1.373292,0.152588
1154,5.122516,-0.185292,-178.438107,-17838.075161,-78.234000,4149.335595,-22.000000,249.328784,-74.310354,-199.737685,1.525880,-24.719255,-8.544928,-1.068116,-1.220704
1155,5.439840,0.092646,-179.245925,-17594.325066,-125.174400,4242.161895,-29.000000,159.759631,-71.563770,-143.737891,-3.204348,-99.487373,0.152588,-1.525880,-0.915528
1156,5.417174,0.162131,-179.066410,-17461.370468,-125.174400,4149.335595,-28.000000,44.860871,-59.051554,-108.184888,9.307868,-145.568947,-2.288820,-1.831056,-0.610352
1157,5.258512,-0.023162,-179.156167,-17505.688667,-172.114800,4205.031375,-21.000000,-55.389442,-47.454866,-83.007869,5.493168,-190.887582,6.866460,-1.220704,-1.831056
1158,5.553170,0.000000,-179.066410,-17461.370468,-93.880800,4270.009785,-19.000000,-2.288820,-37.231471,-29.754659,-9.460456,-188.446174,0.610352,-0.915528,-1.678468
1159,5.009186,0.231615,-180.143501,-17284.097672,-156.468000,4177.183485,-8.000000,42.419463,-28.381367,6.866460,-10.223396,-126.342860,0.000000,-0.915528,-1.373292
1160,5.666500,0.000000,-178.617622,-17328.415871,-46.940400,4186.466115,-5.000000,43.945343,-4.119876,75.531057,-7.476812,-8.544928,7.781988,-0.762940,-3.051760
1161,5.689166,0.185292,-178.886895,-17483.529568,-109.527600,4140.052965,5.000000,23.040787,6.561284,173.492550,-11.901864,126.190272,6.103520,-1.678468,-1.373292
1162,5.598502,0.277938,-179.335683,-17439.211369,-62.587200,4205.031375,19.000000,-80.108697,6.103520,239.715740,-21.972671,137.024019,10.070808,-0.915528,-1.678468
1163,5.394508,0.208454,-179.425440,-17527.847767,-203.408401,4158.618225,21.000000,-210.876609,19.073499,324.859841,2.593996,144.806007,3.204348,-0.915528,-0.762940
1164,5.439840,0.185292,-179.066410,-17306.256771,-125.174400,4223.596635,23.000000,-343.017813,28.533955,342.254873,1.068116,136.566255,-0.915528,-1.831056,-1.373292
1165,5.326510,0.185292,-179.245925,-17527.847767,-156.468000,4167.900855,31.000000,-295.868122,32.196067,297.546590,-5.035404,96.283025,0.152588,-1.220704,-1.220704
1166,5.235846,0.347423,-179.335683,-17461.370468,-93.880800,4167.900855,28.000000,-298.767294,33.569359,238.189860,-3.967288,36.773707,-0.610352,-1.678468,-1.068116
1167,5.394508,0.162131,-179.694713,-17239.779472,-156.468000,4214.314005,26.000000,-376.892347,24.414079,236.663980,-6.866460,53.710974,-3.204348,-1.220704,-0.915528
1168,5.870494,0.231615,-179.245925,-17417.052269,-219.055201,4167.900855,21.000000,-169.677850,18.768323,236.511392,-12.817392,51.116978,-6.713872,-1.220704,-1.373292
1169,5.711832,0.185292,-178.886895,-17417.052269,-109.527600,4177.183485,12.000000,231.170812,30.975363,214.843897,-25.177019,16.326915,7.019048,-1.678468,-1.678468
1170,5.371842,0.254777,-178.976652,-17306.256771,-203.408401,4075.074555,8.000000,538.025270,52.185094,182.342654,-11.749276,-21.820083,4.425052,-0.610352,-1.220704
1171,5.485172,0.254777,-179.066410,-17306.256771,-219.055201,4205.031375,-1.000000,412.292762,57.678262,168.151970,6.713872,-36.773707,1.983644,-0.915528,-1.678468
1172,5.598502,0.324261,-178.976652,-17173.302174,-265.995601,4177.183485,-14.000000,176.391722,38.299587,126.648036,-1.983644,-7.629400,-11.444100,-0.610352,-1.525880
1173,5.734498,0.254777,-179.066410,-17062.506676,-109.527600,4112.205075,-18.000000,137.481783,48.370394,59.051554,7.476812,-0.762940,-6.713872,-1.373292,-1.220704
1174,5.507838,0.324261,-178.886895,-17151.143074,-109.527600,4149.335595,-22.000000,115.356524,27.313251,-20.751967,8.087164,11.901864,-10.070808,-1.373292,-1.220704
1175,5.621168,0.277938,-179.604955,-17217.620373,-172.114800,4251.444525,-30.000000,29.754659,-16.632091,-71.258594,-2.441408,34.332299,-3.204348,-1.373292,-1.678468
1176,5.779830,0.393746,-179.425440,-17128.983974,-203.408401,4149.335595,-23.000000,44.555695,-29.144307,-86.975157,-15.563975,45.623810,-3.509524,-0.762940,-1.068116
1177,5.802496,0.370584,-179.245925,-17195.461273,-234.702001,4121.487705,-21.000000,5.340580,-46.997102,-82.092341,-1.373292,19.226087,-7.476812,-1.373292,-1.220704
1178,5.621168,0.393746,-178.797137,-16996.029377,-125.174400,4205.031375,-17.000000,-81.329401,-59.356730,-70.037890,7.629400,2.593996,-2.593996,-1.068116,-1.220704
1179,6.097154,0.324261,-179.425440,-17151.143074,-203.408401,4158.618225,-9.000000,-77.667289,-70.648242,-59.967082,26.092547,-62.103314,-0.762940,-1.678468,-1.220704
1180,5.847828,0.416907,-179.156167,-16951.711178,-187.761600,4186.466115,-4.000000,-66.528366,-87.127745,-59.051554,23.345963,-145.416359,2.441408,-1.373292,-1.373292
1181,5.689166,0.486392,-179.066410,-16996.029377,-187.761600,4186.466115,5.000000,-13.732920,-90.789857,-76.904349,9.613044,-133.209320,8.087164,-1.068116,-1.678468
1182,5.757164,0.208454,-179.066410,-16973.870277,-140.821200,4223.596635,22.000000,13.122568,-80.566461,-102.691721,0.610352,-115.203936,-2.593996,-0.610352,-1.220704
1183,6.142486,0.393746,-179.604955,-16907.392979,-312.936001,4205.031375,18.000000,56.610146,-68.359422,-96.893377,13.427744,-61.950726,0.762940,-1.525880,-1.068116
1184,6.119820,0.370584,-178.527864,-16951.711178,-312.936001,4167.900855,25.000000,41.809111,-46.997102,-70.037890,1.068116,4.730228,-2.288820,-1.220704,-1.678468
1185,6.323814,0.370584,-180.053743,-17018.188477,-31.293600,4186.466115,33.000000,83.007869,-33.416771,-34.027123,-7.476812,22.888199,-7.476812,0.610352,-1.220704
1186,6.437144,0.509553,-178.527864,-16840.915680,-234.702001,4158.618225,28.000000,104.827953,-17.242443,31.890891,-19.836439,-21.057143,-35.553003,-1.525880,-1.678468
1187,5.802496,0.393746,-179.156167,-16951.711178,-219.055201,4130.770335,23.000000,4.882816,-5.035404,89.111389,-29.296895,-16.937267,-30.670187,-1.373292,-0.915528
1188,6.074488,0.416907,-179.066410,-16907.392979,-250.348801,4223.596635,22.000000,-16.021739,3.356936,155.944931,-16.479503,53.863562,-11.138924,-1.831056,-1.373292
1189,5.870494,0.532715,-179.515198,-16973.870277,-328.582801,4149.335595,10.000000,-28.228779,2.593996,179.901246,-12.359628,165.405387,24.414079,-1.525880,-1.068116
1190,6.051822,0.416907,-179.425440,-16840.915680,-312.936001,4084.357185,7.000000,-12.512216,10.375984,182.037478,-16.937267,102.386545,14.495860,-1.220704,-1.220704
1191,6.187818,0.440069,-178.797137,-16774.438381,-344.229601,4167.900855,-1.000000,-100.708077,14.038096,168.457146,-13.885508,-71.106006,22.430435,-1.525880,-1.220704
1192,6.255816,0.277938,-179.874228,-16885.233879,-375.523201,4121.487705,-17.000000,-155.792343,23.040787,170.135614,-2.136232,-82.244929,26.397723,0.000000,-0.915528
1193,6.391812,0.440069,-179.335683,-16840.915680,-281.642401,4084.357185,-16.000000,-154.113875,13.885508,162.811391,2.136232,23.040787,18.920911,-1.983644,-1.068116
1194,6.482476,0.440069,-180.233259,-16818.756580,-344.229601,4028.661406,-22.000000,-140.686131,19.226087,147.857767,0.152588,24.108903,5.340580,-1.068116,-1.831056
1195,6.641138,0.277938,-179.335683,-16730.120182,-312.936001,4167.900855,-29.000000,-153.656111,15.716563,109.100416,6.103520,27.771015,-14.038096,-1.068116,-1.678468
1196,6.754468,0.162131,-179.425440,-16663.642883,-344.229601,4177.183485,-22.000000,-104.065013,16.632091,62.408490,5.798344,13.122568,1.373292,-1.220704,-1.678468
1197,6.119820,0.671684,-178.438107,-16752.279282,-422.463601,4140.052965,-22.000000,17.700207,9.918220,15.869151,4.425052,-10.070808,18.463147,-1.525880,-0.762940
1198,6.459810,0.254777,-179.874228,-16818.756580,-359.876401,4093.639815,-19.000000,58.136026,16.937267,-19.073499,6.713872,-10.833748,14.648448,-1.220704,-0.915528
1199,6.913130,0.185292,-179.425440,-16774.438381,-265.995601,4149.335595,-6.000000,78.277641,22.125259,-42.419463,14.038096,-61.035198,8.697516,-1.220704,-0.915528
1200,6.550474,0.231615,-179.515198,-16752.279282,-422.463601,4186.466115,-2.000000,201.873917,21.362319,-58.288614,9.765632,-167.999382,3.662112,-1.373292,-1.220704
1201,6.799800,0.324261,-180.233259,-16796.597481,-453.757201,4056.509295,7.000000,221.557769,28.228779,-59.661906,8.392340,-205.688617,-0.610352,-1.220704,-1.525880
1202,6.527808,0.370584,-178.976652,-16840.915680,-516.344401,4186.466115,20.000000,270.080751,21.362319,-62.713666,-11.596688,-189.056526,1.373292,-1.525880,-1.220704
1203,6.369146,0.324261,-179.425440,-16641.483784,-516.344401,4093.639815,18.000000,244.751144,17.852795,-70.495654,-14.648448,-150.299175,2.593996,-1.068116,-0.915528
1204,6.867798,0.370584,-178.976652,-16552.847385,-469.404001,4130.770335,26.000000,131.988616,16.021739,-65.765426,-9.613044,-100.250313,-7.629400,-0.915528,-1.525880
1205,6.890464,0.347423,-179.066410,-16774.438381,-563.284801,4093.639815,32.000000,-10.375984,7.476812,-60.730022,0.915528,106.048656,8.544928,-1.678468,-1.373292
1206,7.253120,0.301100,-179.515198,-16619.324684,-578.931602,4102.922445,29.000000,-114.746172,-7.629400,-65.460250,-14.495860,378.570815,19.836439,-1.068116,-1.220704
1207,6.958462,0.347423,-179.335683,-16597.165585,-469.404001,4149.335595,23.000000,-90.942445,-5.950932,-60.577434,-13.580332,260.467707,23.498551,-1.525880,-0.915528
1208,7.117124,0.231615,-179.874228,-16597.165585,-610.225202,4093.639815,24.000000,-11.596688,-11.901864,-50.048862,-5.035404,65.765426,-43.792755,-1.373292,-1.373292
1209,7.071792,0.324261,-179.425440,-16464.210987,-594.578402,4093.639815,9.000000,-1.220704,-19.531263,-58.136026,0.457764,13.122568,-44.097931,-1.525880,-1.068116
1210,7.026460,0.046323,-179.335683,-16464.210987,-625.872002,4075.074555,5.000000,-63.781782,-13.427744,-69.122362,5.645756,0.000000,-23.803727,-1.068116,-1.525880
1211,6.731802,0.208454,-179.425440,-16597.165585,-672.812402,4093.639815,0.000000,-93.383853,-6.561284,-57.373086,11.749276,-27.465839,-4.425052,-1.068116,-0.457764
1212,7.162456,0.092646,-179.245925,-16464.210987,-610.225202,4140.052965,-14.000000,-25.177019,-14.801036,-44.708283,12.054452,9.155280,-36.010767,-0.915528,-1.373292
1213,7.071792,-0.023162,-179.784471,-16796.597481,-657.165602,4167.900855,-16.000000,59.051554,-18.310559,-48.217806,20.446791,-20.599379,-42.419463,-0.152588,-1.068116
1214,7.117124,0.115808,-180.053743,-16685.801983,-625.872002,4149.335595,-20.000000,46.844514,-3.204348,-50.201450,11.138924,67.138718,13.275156,-1.525880,-1.525880
1215,7.275786,0.069485,-179.604955,-16552.847385,-657.165602,4065.791925,-28.000000,8.087164,13.885508,-45.776398,-1.525880,-36.163355,51.879918,-1.068116,-1.220704
1216,7.139790,-0.023162,-180.412774,-16575.006485,-610.225202,4130.770335,-25.000000,29.754659,20.904555,-36.315943,11.596688,-25.634783,115.966876,-2.746584,-1.220704
1217,7.162456,-0.115808,-179.245925,-16685.801983,-641.518802,4102.922445,-22.000000,-81.634577,24.261491,-32.653831,1.220704,-35.400415,65.460250,-1.068116,-1.220704
1218,7.389116,-0.069485,-180.323016,-16530.688286,-625.872002,4140.052965,-17.000000,-185.241826,21.209731,-17.547619,8.392340,-142.364599,-9.307868,-1.068116,-1.525880
1219,7.230454,0.069485,-179.963986,-16641.483784,-719.752802,4065.791925,-6.000000,-235.748452,28.228779,-19.683851,9.460456,-200.348037,-58.593790,-1.373292,-1.525880
1220,7.298452,-0.069485,-179.694713,-16375.574589,-610.225202,4065.791925,-2.000000,-170.440790,31.127951,-18.615735,11.749276,-139.160251,-3.814700,-1.373292,-1.220704
1221,7.343784,0.023162,-180.053743,-16552.847385,-657.165602,4112.205075,6.000000,17.089855,26.550311,-29.449483,6.408696,-5.187992,4.577640,-1.220704,-0.915528
1222,7.525112,0.092646,-179.425440,-16464.210987,-657.165602,4075.074555,20.000000,41.198759,24.719255,-26.550311,-6.561284,164.032095,1.983644,-1.068116,-1.220704
1223,7.411782,-0.138969,-180.412774,-16375.574589,-719.752802,4075.074555,19.000000,14.495860,21.209731,-29.296895,-8.239752,236.206216,-10.528572,-2.288820,-0.915528
1224,7.117124,-0.208454,-180.323016,-16530.688286,-782.340002,4037.944036,25.000000,48.522982,19.226087,-36.010767,-3.051760,33.721947,-10.375984,-0.915528,-1.220704
1225,7.343784,-0.138969,-179.515198,-16486.370087,-672.812402,4084.357185,31.000000,-55.847206,16.479503,-18.920911,-10.528572,-50.354038,-4.577640,-0.610352,-1.525880
1226,7.321118,-0.046323,-180.323016,-16419.892788,-719.752802,4037.944036,26.000000,-121.460044,0.000000,-13.427744,-2.899172,-132.293792,0.610352,-1.525880,-1.068116
1227,7.457114,-0.069485,-179.784471,-16442.051888,-813.633602,4102.922445,26.000000,-110.015944,-15.411387,-14.343272,10.223396,-106.964184,-1.220704,-1.373292,-1.220704
1228,7.593110,-0.092646,-179.784471,-16641.483784,-829.280402,4075.074555,21.000000,-12.054452,-21.667495,-16.021739,7.324224,16.021739,-8.850104,-2.136232,-1.525880
1229,7.525112,-0.069485,-180.143501,-16419.892788,-751.046402,4102.922445,12.000000,82.702693,-31.738303,-11.901864,-13.275156,55.236854,-3.204348,-2.136232,-1.525880
1230,7.389116,-0.069485,-180.323016,-16242.619991,-797.986802,4075.074555,8.000000,87.127745,-41.961699,-17.395031,-16.326915,-29.449483,0.457764,-0.915528,-1.678468
1231,7.434448,-0.185292,-179.066410,-16397.733688,-797.986802,4093.639815,-1.000000,115.356524,-31.127951,-16.784679,-15.411387,-80.413873,-2.136232,-1.220704,-1.373292
1232,7.434448,-0.046323,-179.963986,-16220.460892,-829.280402,4075.074555,-15.000000,79.498345,-16.479503,-23.193375,-14.801036,5.035404,1.983644,-1.220704,-1.678468
1233,7.751772,-0.416907,-179.425440,-16397.733688,-923.161202,4000.813516,-17.000000,46.691926,-3.051760,-27.465839,2.288820,140.380955,-11.138924,-1.068116,-1.220704
1234,7.842436,0.000000,-179.515198,-16264.779091,-844.927202,4019.378776,-22.000000,13.427744,-3.967288,-22.430435,8.850104,143.737891,-5.798344,-0.762940,-1.831056
1235,7.207788,-0.277938,-179.604955,-16419.892788,-1048.335603,4028.661406,-30.000000,29.296895,-2.288820,-16.021739,3.509524,19.683851,-8.697516,-1.068116,-1.678468
1236,7.434448,-0.138969,-179.963986,-16331.256390,-1001.395203,4037.944036,-26.000000,32.348655,-4.272464,-9.002692,3.204348,6.256108,-3.662112,-1.525880,-0.915528
1237,7.955766,-0.277938,-180.053743,-16464.210987,-844.927202,4065.791925,-20.000000,21.972671,0.000000,-4.119876,1.678468,17.242443,-0.152588,-1.068116,-1.220704
1238,7.683774,-0.532715,-179.874228,-16242.619991,-1032.688803,4010.096146,-15.000000,13.122568,7.934576,-5.035404,-6.408696,114.288408,-13.885508,-1.068116,-1.678468
1239,7.638442,-0.555876,-179.963986,-16397.733688,-938.808002,3945.117736,-5.000000,13.122568,-0.915528,-2.899172,12.969980,72.021534,4.425052,-1.068116,-1.525880
1240,8.159760,-0.416907,-179.425440,-16309.097290,-1001.395203,4010.096146,-3.000000,7.171636,7.324224,-3.814700,10.375984,-37.078883,3.051760,-1.678468,-1.525880
1241,8.001098,-0.463230,-179.604955,-16242.619991,-1032.688803,3982.248256,6.000000,4.577640,4.577640,-17.547619,-8.544928,-39.520291,-10.833748,-0.762940,-0.915528
1242,8.567748,-0.694845,-180.502531,-16286.938190,-1063.982403,4019.378776,19.000000,3.204348,1.525880,-9.002692,-0.457764,13.275156,-3.509524,-1.068116,-1.220704
1243,7.910434,-0.347423,-180.233259,-16065.347195,-1110.922803,4047.226665,20.000000,7.019048,3.967288,-4.119876,3.356936,88.348449,3.814700,-1.220704,-1.678468
1244,7.819770,-0.625361,-179.335683,-16353.415489,-1032.688803,4019.378776,26.000000,7.629400,7.324224,4.272464,-8.544928,26.550311,8.239752,-0.915528,-1.678468
1245,8.205092,-0.648522,-180.053743,-16242.619991,-1157.863203,3972.965626,34.000000,0.457764,7.934576,0.610352,-10.375984,99.487373,14.801036,-0.915528,-1.678468
1246,8.069096,-0.810653,-180.143501,-16153.983593,-985.748403,4000.813516,26.000000,-2.899172,9.613044,9.765632,9.155280,36.010767,5.493168,-1.831056,-1.220704
1247,8.182426,-0.718007,-180.143501,-16153.983593,-1126.569603,3945.117736,23.000000,-0.610352,6.256108,9.765632,8.087164,-64.697310,5.950932,-1.525880,-1.373292
1248,8.318422,-0.764330,-179.874228,-16309.097290,-1110.922803,3972.965626,23.000000,-15.869151,3.967288,2.746584,-2.288820,-38.452175,-5.798344,-0.915528,-1.678468
1249,8.590414,-0.648522,-179.784471,-16331.256390,-1157.863203,4010.096146,9.000000,-8.239752,-1.983644,-24.566667,0.610352,-43.334991,-8.239752,-1.831056,-1.373292
1250,7.887768,-0.833814,-179.245925,-16131.824493,-1173.510003,3991.530886,8.000000,4.425052,1.983644,-18.615735,-1.373292,-19.989027,2.593996,-1.678468,-2.746584
1251,8.318422,-0.625361,-179.425440,-16419.892788,-1110.922803,3963.682996,-3.000000,39.215115,9.765632,-18.310559,-2.136232,42.877227,6.408696,-0.610352,-1.068116
1252,8.499750,-0.741168,-179.245925,-16176.142693,-1189.156803,3991.530886,-18.000000,60.119670,16.174327,-6.256108,-1.678468,-38.299587,3.662112,0.762940,-1.220704
1253,8.749076,-0.810653,-179.604955,-16131.824493,-1173.510003,3945.117736,-15.000000,32.653831,13.580332,3.814700,3.051760,-54.321326,-2.441408,-1.678468,-1.373292
1254,8.522416,-0.903299,-179.425440,-16309.097290,-1048.335603,4019.378776,-22.000000,-11.596688,29.907247,2.136232,-9.613044,-96.435613,-10.833748,-1.220704,-1.678468
1255,8.386420,-0.741168,-179.425440,-16176.142693,-1126.569603,3935.835106,-29.000000,-48.370394,29.907247,6.256108,-11.138924,-212.402489,-3.967288,-0.305176,-1.525880
1256,8.386420,-0.741168,-179.425440,-16176.142693,-1048.335603,4019.378776,-24.000000,-68.054246,13.275156,4.425052,18.157971,-173.034786,-13.732920,-1.525880,-1.525880
1257,8.182426,-0.880137,-179.694713,-16309.097290,-1157.863203,3945.117736,-21.000000,-49.438510,-0.152588,-7.019048,20.294203,-57.067910,-2.441408,-1.525880,-1.373292
1258,7.978432,-0.741168,-179.245925,-16264.779091,-1189.156803,3972.965626,-18.000000,-12.817392,-12.054452,-10.070808,1.678468,116.729816,4.730228,-1.373292,-1.678468
1259,8.295756,-0.856976,-179.245925,-16419.892788,-1267.390803,3889.421956,-7.000000,-19.226087,-29.449483,-12.207040,6.103520,217.743069,-1.373292,-0.610352,-1.220704
1260,8.295756,-0.949622,-179.335683,-16176.142693,-1095.276003,3982.248256,-2.000000,-77.362113,-27.008075,-21.667495,12.664804,45.623810,0.305176,-0.305176,-1.068116
1261,8.567748,-1.042268,-178.348349,-16109.665394,-1204.803603,3963.682996,3.000000,-107.727124,-16.937267,-14.953624,11.596688,128.936856,0.762940,-1.373292,-1.678468
1262,8.545082,-1.042268,-179.066410,-16109.665394,-1220.450403,3917.269846,21.000000,-113.067704,-21.667495,-0.915528,11.444100,110.931472,-5.645756,-1.525880,-0.610352
1263,8.522416,-0.903299,-178.976652,-16331.256390,-1314.331203,3972.965626,20.000000,-94.299381,-9.307868,-1.525880,14.343272,40.283231,-3.356936,-0.915528,-1.373292
1264,8.250424,-0.856976,-178.168834,-16309.097290,-1189.156803,3963.682996,23.000000,-81.939753,4.730228,-3.967288,6.256108,41.809111,-0.610352,-1.068116,-1.373292
1265,8.635746,-0.926460,-179.425440,-16176.142693,-1220.450403,3926.552476,32.000000,-35.095239,5.340580,-5.035404,0.457764,-0.610352,2.441408,-0.610352,-1.373292
1266,8.386420,-1.019106,-178.707379,-16286.938190,-1236.097203,4010.096146,28.000000,106.353832,3.967288,2.136232,-9.155280,-87.738097,-4.577640,-1.068116,-2.288820
1267,8.091762,-1.019106,-178.976652,-16153.983593,-1267.390803,3954.400366,26.000000,114.898760,2.746584,-1.373292,-33.569359,-78.887993,-6.866460,-0.915528,-1.525880
1268,8.499750,-1.019106,-178.617622,-16153.983593,-1236.097203,3870.856696,20.000000,27.618427,4.882816,-4.425052,-28.991719,-100.097725,-13.122568,-1.525880,-1.220704
1269,8.273090,-1.158075,-178.527864,-16176.142693,-1267.390803,3917.269846,12.000000,-6.866460,2.746584,1.220704,-23.956315,-132.446380,-4.730228,-1.220704,-1.220704
1270,8.499750,-0.949622,-178.886895,-16153.983593,-1204.803603,3963.682996,8.000000,21.209731,10.681160,-3.051760,-11.444100,-118.255696,-6.103520,-0.915528,-2.441408
1271,8.454418,-0.972783,-178.438107,-16087.506294,-1220.450403,3870.856696,-1.000000,36.163355,0.152588,-9.155280,6.561284,-89.263977,-5.950932,-1.220704,-1.220704
1272,8.386420,-0.995945,-178.976652,-16131.824493,-1298.684403,3945.117736,-16.000000,33.569359,-5.950932,-16.326915,12.664804,-39.672879,-0.915528,-0.762940,-1.068116
1273,8.137094,-1.250721,-178.348349,-15998.869896,-1251.744003,3898.704586,-15.000000,25.939959,-11.596688,-27.313251,10.223396,56.457558,-5.798344,-1.220704,-1.068116
1274,8.114428,-1.042268,-178.079076,-16065.347195,-1408.212004,3935.835106,-23.000000,13.580332,-19.226087,-44.097931,3.204348,174.560666,-6.866460,-1.373292,-1.068116
1275,8.182426,-0.972783,-178.079076,-16043.188095,-1298.684403,3843.008806,-28.000000,11.596688,-16.326915,-56.915322,3.509524,177.307250,-3.051760,-0.915528,-1.373292
1276,8.250424,-0.972783,-178.797137,-16087.506294,-1251.744003,3926.552476,-26.000000,-4.425052,-5.340580,-59.051554,7.629400,24.566667,-1.373292,-3.814700,-1.220704
1277,8.409086,-0.810653,-178.168834,-16087.506294,-1361.271604,3898.704586,-20.000000,-10.986336,2.136232,-63.934370,4.119876,21.820083,2.899172,-1.373292,-1.220704
1278,8.431752,-0.972783,-178.079076,-16043.188095,-1283.037603,3833.726176,-18.000000,-10.223396,10.833748,-83.618221,-0.305176,20.294203,0.915528,-0.610352,-1.678468
1279,8.681078,-1.065429,-178.976652,-15910.233498,-1236.097203,3778.030396,-7.000000,-34.637475,8.850104,-101.165841,-3.814700,-23.651139,1.220704,-1.068116,-1.525880
1280,8.295756,-1.181237,-178.797137,-16087.506294,-1345.624804,3843.008806,-3.000000,-50.811802,15.716563,-100.097725,-1.983644,-28.686543,-6.408696,-1.220704,-1.220704
1281,8.273090,-1.088591,-177.540531,-15888.074398,-1189.156803,3898.704586,6.000000,-50.354038,14.648448,-120.086752,-5.950932,-56.915322,-0.457764,-1.068116,-1.068116
1282,8.137094,-1.019106,-177.809803,-15910.233498,-1361.271604,3945.117736,19.000000,-83.770809,11.444100,-103.149485,-16.784679,-33.874535,2.441408,-1.220704,-0.915528
1283,8.567748,-1.042268,-178.617622,-15865.915298,-1251.744003,3907.987216,19.000000,-87.585509,12.359628,-82.702693,0.305176,86.212217,-2.593996,-1.068116,-1.525880
1284,8.227758,-1.019106,-178.079076,-15976.710796,-1423.858804,3898.704586,25.000000,5.493168,8.239752,-87.890685,3.662112,39.672879,-11.444100,-0.915528,-1.373292
1285,8.431752,-1.088591,-178.079076,-16109.665394,-1376.918404,3945.117736,31.000000,72.174122,7.171636,-101.013253,-8.544928,-86.364805,-6.866460,-2.136232,-0.915528
1286,8.318422,-1.158075,-177.720046,-15976.710796,-1236.097203,3926.552476,28.000000,47.149690,12.359628,-128.173916,-13.732920,-85.296689,0.610352,-1.525880,-1.678468
1287,8.590414,-1.366529,-178.527864,-16021.028996,-1298.684403,3898.704586,26.000000,11.596688,11.596688,-159.149279,5.645756,-83.313045,6.408696,-0.915528,-1.678468
1288,8.363754,-1.134914,-178.168834,-15976.710796,-1251.744003,3889.421956,24.000000,78.125053,11.596688,-157.318223,12.664804,-77.056937,8.087164,-0.915528,-1.220704
1289,8.114428,-1.227560,-178.527864,-15976.710796,-1251.744003,3907.987216,9.000000,-24.414079,10.070808,-158.538927,14.495860,86.212217,-1.068116,-1.220704,-1.525880
1290,8.318422,-1.181237,-178.438107,-16131.824493,-1251.744003,3926.552476,7.000000,-150.909527,-4.882816,-143.585303,-5.340580,-6.866460,-3.967288,-1.068116,-1.678468
1291,8.250424,-1.320206,-178.079076,-16021.028996,-1361.271604,3935.835106,-3.000000,-48.675570,-0.305176,-101.776193,5.035404,-93.536441,-3.509524,-1.525880,-1.068116
1292,8.159760,-1.320206,-178.079076,-15998.869896,-1267.390803,3991.530886,-16.000000,128.479092,0.305176,-41.198759,18.310559,-95.672673,-11.444100,-1.068116,-1.220704
1293,8.205092,-1.227560,-177.720046,-16109.665394,-1345.624804,3898.704586,-17.000000,82.550105,3.509524,0.762940,0.305176,-68.817186,-13.275156,-1.525880,-1.068116
1294,8.046430,-1.297044,-177.271258,-16021.028996,-1220.450403,3935.835106,-23.000000,-55.084266,-17.547619,55.694618,-7.476812,83.618221,-7.019048,-1.373292,-1.678468
1295,7.955766,-1.181237,-178.348349,-15976.710796,-1204.803603,3870.856696,-29.000000,-94.451969,-19.073499,117.950520,-5.645756,89.874329,-1.983644,-0.915528,-0.610352
1296,8.341088,-1.204398,-177.271258,-15954.551697,-1298.684403,3907.987216,-24.000000,-60.424846,-19.989027,183.105594,-7.019048,-26.702899,1.068116,-0.762940,-0.915528
1297,7.933100,-1.412852,-177.809803,-15932.392597,-1314.331203,3805.878286,-19.000000,-114.746172,-23.193375,233.917396,14.801036,-65.765426,4.577640,-1.373292,-0.762940
