bleuenn-ank-01
Date:,2012/11/24
Time:,11:47:46
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:RASI,,,Patient1:LKNE,,,Patient1:LASI,,,Patient1:RKNE,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:LSHO,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:LTOE,,,Patient1:BHD,,,Patient1:BALAVD,,,Patient1:BALARD,,,Patient1:BALAVG,,,Patient1:BALARG,,,Patient1:LBHD,,,Patient1:RBHD,,,Patient1:RTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,16.668598,279.046906,678.784912,-108.121994,334.082855,650.334351,112.159157,356.138885,638.720764,59.609314,294.690399,707.072266,-124.631508,299.367096,388.327179,-66.443001,300.390594,728.451660,126.398438,320.658661,383.404053,11.065841,263.711792,826.692993,11.540606,254.298187,880.339111,148.999329,287.584717,120.240387,-152.242310,266.140228,114.710449,-117.731758,313.621643,982.214417,107.084030,251.637314,92.708603,-110.105339,244.095474,83.908714,128.919266,333.484680,988.394775,8.438270,287.120850,1008.818665,-187.677383,344.960510,94.841797,11.374031,293.134216,1056.370361,-237.419785,168.528885,70.414803,248.007156,177.482178,71.624107,-245.129547,493.818726,90.519730,239.835358,503.915649,91.049927,-70.645073,354.479248,1091.558960,88.545822,345.568695,1094.528442,188.512589,352.012543,94.167198
22,16.643608,278.968781,678.711731,-108.139633,334.007629,650.303650,112.147224,356.073975,638.716003,59.593586,294.571930,707.020142,-124.688309,299.389740,388.286591,-66.472580,300.267334,728.411987,126.417801,320.582001,383.414429,11.052060,263.617004,826.669617,11.526570,254.186310,880.306335,149.017227,287.548950,120.155106,-152.278946,266.097443,114.676414,-117.847946,313.474640,982.097656,107.077248,251.547974,92.618279,-110.143623,244.055069,83.864960,128.812149,333.418610,988.444092,8.326432,287.019073,1008.743347,-187.681305,344.947693,94.792648,11.273093,292.805298,1056.235229,-237.423813,168.458176,70.295639,247.984268,177.432449,71.506157,-245.119827,493.749146,90.623940,239.894592,503.764160,91.188629,-70.710167,354.048676,1091.632813,88.468231,345.238403,1094.448120,188.518646,351.908783,94.170715
23,16.608696,278.897858,678.668762,-108.151756,333.968170,650.276550,112.130600,355.990662,638.711365,59.558594,294.474396,706.979736,-124.727173,299.416534,388.241669,-66.511406,300.146240,728.391479,126.388718,320.518463,383.388397,11.019271,263.507813,826.652100,11.489951,254.094574,880.285339,149.089432,287.253021,120.194069,-152.323486,266.044373,114.619110,-117.939232,313.324921,982.019653,107.097832,251.424988,92.539726,-110.180084,243.997437,83.820679,128.698807,333.359497,988.501709,8.227077,286.908539,1008.682068,-187.793106,344.796631,94.826561,11.208248,292.501495,1056.127441,-237.421158,168.373688,70.173286,247.962509,177.370483,71.390503,-245.104965,493.670166,90.743111,239.915848,503.635620,91.350983,-70.770073,353.626190,1091.736328,88.407921,344.903168,1094.358521,188.496399,351.811005,94.164040
24,16.596889,278.807892,678.647278,-108.186150,333.935272,650.248840,112.085663,355.935150,638.690857,59.523903,294.369263,706.957458,-124.737579,299.405609,388.210602,-66.530716,300.009613,728.363892,126.324532,320.517456,383.336090,10.989535,263.388824,826.629028,11.441493,254.016968,880.263733,148.930130,287.435333,120.086601,-152.319397,265.936279,114.571808,-118.012497,313.143585,981.969910,107.111732,251.294220,92.456306,-110.200478,243.909897,83.747147,128.586121,333.297760,988.555298,8.164488,286.759155,1008.624451,-187.824478,344.734589,94.814751,11.155757,292.246796,1056.006226,-237.432251,168.288742,70.039177,247.979538,177.290634,71.249718,-245.118912,493.605804,90.897858,239.904007,503.571625,91.543510,-70.850990,353.198944,1091.801880,88.354141,344.577606,1094.257080,188.461365,351.713226,94.167114
25,16.581043,278.723572,678.604919,-108.217308,333.892548,650.213013,112.068626,355.836884,638.659119,59.493431,294.255371,706.931030,-124.776901,299.414429,388.165710,-66.539436,299.877258,728.309814,126.304787,320.466614,383.299225,10.939509,263.275238,826.611145,11.395954,253.923859,880.228516,149.047424,287.152222,120.030403,-152.296234,265.800598,114.533394,-118.056793,312.950043,981.919739,107.117546,251.189316,92.354866,-110.219139,243.842987,83.653290,128.478012,333.229858,988.577820,8.115658,286.615509,1008.563477,-187.772232,344.727509,94.744858,11.113107,292.030914,1055.854370,-237.455597,168.210129,69.875854,247.995926,177.189865,71.081848,-245.142334,493.532166,91.074783,239.895889,503.500763,91.740669,-70.924408,352.817657,1091.807983,88.281487,344.303436,1094.144897,188.439651,351.593506,94.201912
26,16.534946,278.626282,678.563538,-108.240700,333.835449,650.179993,112.053299,355.736267,638.603699,59.455257,294.132965,706.889099,-124.787010,299.406555,388.116180,-66.563301,299.784058,728.253235,126.312576,320.347687,383.264679,10.869135,263.170166,826.588623,11.332674,253.816956,880.184082,148.841064,287.330994,119.884354,-152.283081,265.650543,114.496147,-118.093681,312.818848,981.876587,107.118797,251.062958,92.256943,-110.226402,243.740906,83.561447,128.381210,333.139679,988.580627,8.060639,286.463806,1008.491394,-187.907639,344.480133,94.757896,11.083452,291.808685,1055.689087,-237.456512,168.122604,69.659126,247.989761,177.062576,70.900078,-245.146408,493.430939,91.286385,239.891769,503.407959,91.953293,-70.988831,352.474304,1091.799561,88.211136,344.087463,1094.042969,188.434525,351.420074,94.244171
27,16.482643,278.523285,678.523438,-108.275635,333.752777,650.151306,112.054924,355.623383,638.548767,59.392593,294.007629,706.844421,-124.759308,299.303436,388.070618,-66.601311,299.694672,728.193787,126.307205,320.229279,383.218414,10.795991,263.093109,826.533081,11.241719,253.699692,880.121826,149.059494,286.793518,119.942551,-152.273148,265.484192,114.456566,-118.156967,312.712219,981.863647,107.108192,250.886230,92.162979,-110.240906,243.612198,83.479576,128.282150,333.032928,988.567322,8.004988,286.351227,1008.415405,-188.033844,344.230560,94.802803,11.032392,291.602325,1055.519775,-237.493103,168.018600,69.401253,247.973755,176.929626,70.690842,-245.153595,493.283844,91.539505,239.918671,503.272461,92.199921,-71.057167,352.151703,1091.771606,88.171356,343.817505,1093.971802,188.443726,351.241608,94.244423
28,16.447401,278.420349,678.443787,-108.289192,333.688843,650.097961,112.072426,355.462921,638.504211,59.314400,293.888855,706.796204,-124.787575,299.167664,387.998566,-66.641724,299.605652,728.130005,126.314354,320.112091,383.172424,10.694680,263.049042,826.456604,11.139240,253.596832,880.061707,148.903381,286.883209,119.773712,-152.279388,265.314758,114.390633,-118.220978,312.594147,981.862122,107.089165,250.690048,92.044502,-110.235321,243.453705,83.394958,128.173019,332.927032,988.522400,7.960196,286.286469,1008.324219,-188.002029,344.134644,94.800972,10.988640,291.422638,1055.328735,-237.579422,167.914001,69.130409,247.971588,176.810455,70.445000,-245.158875,493.058350,91.798805,239.954910,503.089508,92.473740,-71.120804,351.851318,1091.712891,88.153214,343.466827,1093.904541,188.435913,351.071381,94.251190
29,16.432255,278.311279,678.359497,-108.295418,333.651398,650.011658,112.058022,355.291840,638.459290,59.264771,293.774689,706.727783,-124.823448,299.017670,387.915802,-66.689659,299.545502,728.064087,126.308083,320.021118,383.130585,10.567000,262.996429,826.386292,11.044056,253.512589,880.016235,148.848434,286.805176,119.643784,-152.316025,265.139374,114.295082,-118.278641,312.523499,981.832214,107.070267,250.499832,91.896019,-110.196472,243.241364,83.267075,128.082535,332.808350,988.451050,7.916685,286.172485,1008.209900,-187.947586,344.044708,94.777824,10.971413,291.242554,1055.127563,-237.570801,167.792389,68.834831,247.977615,176.703568,70.180229,-245.167297,492.847260,92.076431,239.959183,502.894836,92.778069,-71.183388,351.550781,1091.647217,88.142586,343.147583,1093.814209,188.413101,350.885193,94.279510
30,16.407206,278.234161,678.292236,-108.328629,333.609131,649.914368,112.014137,355.190857,638.381531,59.222687,293.693420,706.653748,-124.795273,298.788727,387.856232,-66.753189,299.514679,727.980957,126.308853,319.866486,383.091248,10.453689,262.936737,826.325378,10.949194,253.451447,879.959412,148.856247,286.596924,119.550514,-152.343384,264.943054,114.202408,-118.339180,312.509460,981.780579,107.066826,250.302582,91.752663,-110.183746,243.068481,83.099564,128.011215,332.676636,988.351074,7.869150,286.059631,1008.093994,-187.974762,343.894592,94.767174,10.945272,291.060944,1054.952271,-237.472748,167.628830,68.514114,247.999435,176.561874,69.912498,-245.178558,492.678284,92.399986,239.970581,502.689148,93.132233,-71.226189,351.293976,1091.597412,88.071396,342.955841,1093.722412,188.386597,350.704895,94.287148
