BLEUENN G 14
Date:,2012/11/24
Time:,11:19:09
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:RTRO,,,Patient1:LTRO,,,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:LKNE,,,Patient1:RKNE,,,Patient1:T12,,,Patient1:T7,,,Patient1:LSHO,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:C7,,,Patient1:RSHO,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:BHD,,,Patient1:LBHD,,,Patient1:RBHD,,,Patient1:BALAVD,,,Patient1:BALARD,,,Patient1:BALAVG,,,Patient1:BALARG
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
22,126.544685,433.862820,634.285733,-92.821282,414.218134,646.507334,29.140336,362.186318,680.088777,73.587595,377.009178,706.380410,-26.247900,376.488976,715.957260,-117.144322,379.030899,385.813052,141.509992,377.486329,380.674355,31.531998,350.595989,822.034755,34.755115,339.125510,877.657532,-104.235675,395.692967,963.279299,167.970536,362.231844,120.553174,-162.642023,369.815850,113.098469,125.300859,330.134126,92.508833,-118.686956,355.417206,84.916332,22.687009,374.461310,1008.336497,143.484120,448.166086,993.870317,209.997436,430.487529,91.333208,-205.195544,451.090496,87.841157,27.296207,389.688699,1059.412357,-65.077091,446.552302,1071.684038,94.174095,459.189812,1087.313992,243.672496,689.025529,89.553765,236.822557,177.948208,72.395954,-228.782172,703.945325,87.962255,-254.167934,194.515002,70.515653
23,126.555757,433.400644,634.348560,-92.920431,414.132974,646.504664,28.982775,361.919330,680.073494,73.481011,376.609217,706.389010,-26.368213,376.222772,715.947573,-117.319448,379.083989,385.840579,141.493738,377.319498,380.670975,31.392136,350.160613,822.031120,34.632682,338.659943,877.644667,-104.371445,395.311030,963.295834,167.976418,362.216287,120.556686,-162.739010,369.831243,113.083768,125.303380,330.171389,92.516386,-118.746681,355.414894,84.952345,22.588489,374.051836,1008.365174,143.518897,447.684248,993.956127,210.049671,430.440028,91.340302,-205.286770,451.045073,87.905340,27.313090,389.308690,1059.487975,-64.975230,446.319018,1071.839763,94.348133,458.713405,1087.168100,243.684060,689.042833,89.526922,236.833029,177.949495,72.416696,-228.769640,703.961470,87.920929,-254.169774,194.519112,70.532804
24,126.628372,432.838353,634.412179,-93.017600,414.025803,646.507451,28.827449,361.665294,680.030971,73.385523,376.241658,706.388487,-26.466569,375.967179,715.920420,-117.499420,379.104415,385.845165,141.449254,377.162531,380.677138,31.297311,349.741131,822.012105,34.545243,338.213107,877.635043,-104.500022,394.833709,963.306761,168.024659,362.063806,120.585480,-162.809886,369.822560,113.045112,125.296901,330.206772,92.503978,-118.827601,355.386620,84.948150,22.488441,373.641590,1008.373964,143.481929,447.352443,994.059781,210.159371,430.332357,91.364250,-205.372640,450.967062,87.934900,27.332548,388.943230,1059.558861,-64.882101,446.059170,1071.983923,94.490825,458.272464,1087.023726,243.679905,689.039315,89.534134,236.821571,177.924911,72.402747,-228.794951,703.955598,87.937907,-254.182023,194.520142,70.499650
25,126.641531,432.357667,634.463737,-93.106258,413.854872,646.517067,28.699071,361.405575,679.959850,73.307945,375.953572,706.365960,-26.560326,375.721132,715.879956,-117.668967,379.110711,385.859685,141.400412,376.984249,380.694377,31.198731,349.349166,821.989501,34.483393,337.796712,877.629211,-104.621198,394.269238,963.299749,168.072576,361.934269,120.588780,-162.862776,369.765215,113.009582,125.277182,330.210284,92.476312,-118.915879,355.341128,84.900914,22.394501,373.228073,1008.380312,143.396471,447.084805,994.172538,210.176000,430.323619,91.343313,-205.302942,451.022458,87.850905,27.317000,388.546884,1059.615082,-64.800179,445.815011,1072.119728,94.587776,457.842807,1086.877218,243.672337,689.004083,89.601735,236.811280,177.907204,72.336099,-228.801088,703.949328,88.010365,-254.198580,194.516297,70.426791
26,126.555936,432.044864,634.471086,-93.203664,413.675864,646.524989,28.576151,361.122724,679.900566,73.256127,375.692886,706.324401,-26.665591,375.484465,715.844401,-117.807139,379.071378,385.874482,141.372326,376.755064,380.691139,31.108566,349.023283,821.970932,34.427711,337.416512,877.604735,-104.740862,393.655615,963.279052,168.082808,361.875821,120.561221,-162.951826,369.683171,112.981208,125.281960,330.181510,92.415102,-118.975557,355.257057,84.847861,22.318440,372.790631,1008.394879,143.301142,446.805643,994.285483,210.082930,430.422550,91.298427,-205.238694,451.031195,87.800458,27.259411,388.144799,1059.644534,-64.730751,445.561985,1072.256617,94.685028,457.339400,1086.710572,243.681106,688.940466,89.750012,236.826258,177.888812,72.202994,-228.796116,703.912096,88.120014,-254.203212,194.508072,70.296317
27,126.491744,431.758873,634.443355,-93.286343,413.494639,646.535240,28.464392,360.811879,679.858170,73.207196,375.429599,706.277874,-26.768285,375.254521,715.806269,-117.906552,378.975664,385.865930,141.332864,376.574540,380.662006,31.039637,348.738893,821.927785,34.387363,337.054686,877.534620,-104.869071,393.034418,963.259147,168.053157,361.832572,120.520972,-163.031797,369.603508,112.932030,125.286379,330.129097,92.335255,-119.012410,355.119455,84.780791,22.249630,372.369990,1008.404354,143.176894,446.553703,994.398842,210.048189,430.392316,91.289479,-205.258849,450.907609,87.852908,27.189762,387.739535,1059.634645,-64.687837,445.278438,1072.377024,94.803236,456.761192,1086.523995,243.697132,688.859579,89.961395,236.830226,177.843670,72.029714,-228.810546,703.820252,88.313102,-254.212244,194.470555,70.129765
28,126.451787,431.472939,634.405373,-93.347041,413.242356,646.533821,28.366290,360.512048,679.812278,73.133853,375.186640,706.214132,-26.852605,374.991160,715.751747,-117.987574,378.840337,385.841210,141.308488,376.395369,380.623923,30.986598,348.391807,821.858232,34.365525,336.680077,877.462671,-104.998632,392.429255,963.253829,167.972269,361.994746,120.422708,-163.059937,369.507191,112.861827,125.267120,330.028537,92.257604,-119.038485,354.939861,84.713926,22.168615,371.982257,1008.390890,143.029172,446.283725,994.526447,210.116415,430.179329,91.307662,-205.257312,450.773327,87.895300,27.118237,387.274307,1059.596898,-64.647312,444.967577,1072.497570,94.897192,456.209255,1086.347053,243.691901,688.788250,90.201099,236.826889,177.762282,71.818037,-228.804063,703.719981,88.609241,-254.214410,194.385721,69.940444
29,126.404180,431.175436,634.380264,-93.423072,412.969888,646.513260,28.278087,360.243368,679.748626,73.068036,374.929489,706.129832,-26.933320,374.686082,715.682649,-118.067984,378.669329,385.801096,141.296703,376.197268,380.582895,30.948221,348.002380,821.787406,34.329331,336.308553,877.407339,-105.112201,391.862602,963.255169,167.808588,362.697833,120.217231,-163.099880,369.398170,112.784154,125.256350,329.895333,92.169840,-119.066979,354.796519,84.624774,22.086613,371.594559,1008.347403,142.882934,445.969325,994.651685,209.942338,430.556637,91.423621,-205.345151,450.543264,87.958462,27.045306,386.794763,1059.544228,-64.597322,444.644068,1072.622348,94.935470,455.749934,1086.173132,243.678445,688.681095,90.480411,236.854090,177.673094,71.549797,-228.744219,703.635030,88.942433,-254.203682,194.286447,69.702862
30,126.350461,430.887636,634.365250,-93.513692,412.725415,646.481320,28.207229,359.966279,679.661907,73.029183,374.686717,706.045668,-27.008828,374.382437,715.614196,-118.138194,378.461347,385.763530,141.254176,376.060403,380.536167,30.883454,347.645795,821.709331,34.271752,335.949857,877.335567,-105.229987,391.355457,963.260053,167.816022,362.227129,120.233721,-163.157310,369.246143,112.701812,125.259242,329.747392,92.072154,-119.073262,354.664837,84.500369,22.006257,371.208732,1008.283649,142.733250,445.635741,994.748018,209.905193,430.378380,91.203280,-205.446305,450.297054,88.006447,26.971126,386.344555,1059.470496,-64.544114,444.317239,1072.710434,94.947665,455.357172,1085.999466,243.670130,688.545138,90.821866,236.888257,177.583306,71.226649,-228.680859,703.507588,89.303988,-254.201195,194.187034,69.411467
31,126.244724,430.717528,634.311456,-93.600830,412.427002,646.442812,28.139026,359.693688,679.573757,72.961794,374.476699,705.967679,-27.064081,374.088137,715.541352,-118.180879,378.230746,385.735469,141.183785,375.960957,380.478132,30.781624,347.288083,821.620881,34.183537,335.595687,877.236436,-105.351375,390.892219,963.281302,167.808778,362.177603,120.131076,-163.178814,369.040152,112.605088,125.244720,329.585295,91.954930,-119.067941,354.495902,84.366491,21.906180,370.820810,1008.220739,142.576314,445.227377,994.814086,209.840439,430.474868,91.495010,-205.345815,450.226854,87.984115,26.905853,385.895413,1059.396056,-64.507807,443.945200,1072.747065,94.958598,454.989709,1085.853165,243.631147,688.432243,91.216372,236.906552,177.466915,70.849393,-228.724307,703.322836,89.709299,-254.189907,194.078348,69.055986
